id,gini,income_group,perception,condition,ideology,education,income,religion,gender,age,hispanic,ethnicity,income_group_code
506,0.7,poor,35.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,59,No,White,2
506,0.4,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,59,No,White,1
507,0.5,rich,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.6,rich,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.3,rich,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.4,rich,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.2,rich,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.7,rich,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,1
507,0.2,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
507,0.5,others,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.4,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
507,0.5,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
507,0.6,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
507,0.4,others,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.6,others,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.3,others,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.2,others,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.7,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
507,0.7,others,30.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,3
507,0.3,poor,35.0,country,Liberal,Professional degree,"Less than 10,000",Protestant,Male,46,No,White,2
508,0.2,rich,20.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.3,rich,25.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.4,rich,30.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.6,others,30.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
508,0.5,rich,33.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.7,rich,40.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.2,poor,20.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.3,poor,25.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.4,poor,30.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.5,poor,33.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.6,poor,35.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.7,poor,40.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,2
508,0.2,others,60.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
508,0.3,others,50.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
508,0.5,others,34.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
508,0.6,rich,35.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,1
508,0.4,others,40.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
508,0.7,others,20.0,country,conservative,Professional degree,"100,000 - 149,999",Protestant,Male,62,No,White,3
512,0.2,rich,70.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
512,0.5,others,30.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.4,others,20.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.3,others,10.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.2,others,10.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.3,rich,60.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
512,0.5,rich,40.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
512,0.6,others,50.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.7,poor,5.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.5,poor,30.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.4,poor,30.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.3,poor,30.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.2,poor,20.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.7,rich,90.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
512,0.6,rich,20.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
512,0.6,poor,30.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,2
512,0.7,others,5.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,3
512,0.4,rich,50.0,country,conservative,Professional degree,"Less than 10,000",Catholic,Female,29,Yes,Hispanic,1
515,0.7,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.6,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.5,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.4,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.3,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.2,others,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,3
515,0.7,poor,30.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.6,rich,60.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
515,0.5,rich,50.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
515,0.7,rich,70.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
515,0.2,poor,20.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.3,poor,30.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.4,poor,40.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.5,poor,50.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.2,rich,80.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
515,0.6,poor,40.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,2
515,0.3,rich,70.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
515,0.4,rich,60.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Male,65,No,White,1
516,0.3,poor,20.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
516,0.3,rich,40.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.4,rich,50.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.5,rich,34.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.6,rich,50.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.7,rich,40.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.2,poor,30.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
516,0.4,poor,15.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
516,0.2,rich,30.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,1
516,0.5,poor,33.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
516,0.7,poor,15.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
516,0.2,others,40.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.3,others,40.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.4,others,35.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.5,others,33.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.6,others,30.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.7,others,45.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,3
516,0.6,poor,20.0,country,Neutral,High school graduate,"30,000 - 39,999",Protestant,Male,63,No,White,2
517,0.3,poor,30.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
517,0.2,poor,20.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
517,0.7,rich,10.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.3,rich,10.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.4,poor,0.4,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
517,0.5,rich,10.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.6,rich,10.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.2,rich,10.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.4,rich,0.1,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,1
517,0.7,others,20.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.6,others,30.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.5,others,40.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.4,others,0.5,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.3,others,60.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.2,others,70.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,3
517,0.7,poor,70.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
517,0.5,poor,50.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
517,0.6,poor,60.0,country,Neutral,Four-year college degree,"30,000 - 39,999",Catholic,Male,67,No,White,2
521,0.7,others,30.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.6,others,30.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.5,others,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.4,others,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.3,others,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.2,others,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,3
521,0.7,poor,60.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.6,poor,60.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.2,poor,20.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.4,poor,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.3,poor,30.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.7,rich,10.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
521,0.6,rich,10.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
521,0.5,rich,10.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
521,0.4,rich,20.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
521,0.2,rich,40.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
521,0.5,poor,50.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,2
521,0.3,rich,30.0,country,Liberal,Some college,"30,000 - 39,999",Protestant,Male,75,No,Black or African American,1
522,0.4,rich,4.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.2,rich,2.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.3,rich,3.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.7,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.6,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.5,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.4,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.2,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.7,poor,93.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
522,0.3,others,0.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,3
522,0.5,poor,95.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
522,0.4,poor,96.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
522,0.3,poor,97.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
522,0.2,poor,98.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
522,0.7,rich,7.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.6,rich,4.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.5,rich,5.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,1
522,0.6,poor,96.0,country,Liberal,High school graduate,"30,000 - 39,999",Protestant,Male,71,No,White,2
525,0.7,poor,60.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
525,0.2,others,85.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.3,others,70.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.7,others,30.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.5,others,50.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.6,others,40.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.6,poor,50.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
525,0.4,others,60.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,3
525,0.5,poor,40.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
525,0.5,rich,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.2,rich,5.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.3,rich,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.4,rich,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.6,rich,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.7,rich,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,1
525,0.2,poor,10.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
525,0.3,poor,20.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
525,0.4,poor,30.0,country,Neutral,Professional degree,"100,000 - 149,999",Mormon,Male,69,No,White,2
526,0.3,poor,65.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
526,0.2,poor,60.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
526,0.7,rich,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.2,rich,40.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.5,rich,20.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.4,rich,30.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.4,poor,70.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
526,0.6,rich,20.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.5,poor,70.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
526,0.3,rich,35.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,1
526,0.7,poor,80.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
526,0.2,others,0.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.3,others,0.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.4,others,0.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.5,others,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.6,others,0.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.7,others,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,3
526,0.6,poor,80.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,69,No,White,2
527,0.7,poor,15.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.2,others,80.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.3,others,70.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.7,others,15.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.5,others,25.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.6,others,20.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.6,poor,20.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.4,others,30.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,3
527,0.5,poor,25.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.4,poor,30.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.3,poor,0.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.2,poor,0.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,2
527,0.7,rich,70.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
527,0.6,rich,60.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
527,0.5,rich,50.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
527,0.4,rich,40.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
527,0.3,rich,30.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
527,0.2,rich,20.0,country,Neutral,Some college,"30,000 - 39,999",No religion,Male,61,No,White,1
529,0.3,poor,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.2,rich,70.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.3,rich,60.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.4,rich,50.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.5,rich,60.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.7,others,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
529,0.6,others,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
529,0.2,poor,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.6,rich,60.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.4,others,40.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
529,0.3,others,30.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
529,0.7,rich,70.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,1
529,0.7,poor,20.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.6,poor,30.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.5,poor,30.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.4,poor,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,2
529,0.5,others,10.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
529,0.2,others,20.0,country,conservative,Two-year college degree,"100,000 - 149,999",Catholic,Male,73,No,White,3
530,0.2,rich,5.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.5,poor,12.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
530,0.4,poor,7.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
530,0.4,rich,7.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.5,rich,8.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.3,rich,6.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.6,rich,8.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.7,rich,10.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,1
530,0.6,poor,22.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
530,0.2,poor,5.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
530,0.2,others,90.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.3,others,88.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.4,others,84.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.5,others,80.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.6,others,70.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.7,others,65.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,3
530,0.3,poor,6.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
530,0.7,poor,25.0,country,Liberal,Doctorate,"20,000 - 29,999",Protestant,Male,63,No,White,2
532,0.6,others,20.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.4,rich,30.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
532,0.5,rich,40.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
532,0.6,rich,45.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
532,0.3,poor,30.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.2,poor,30.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.4,poor,40.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.5,poor,45.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.6,poor,35.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.7,poor,40.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,2
532,0.2,others,50.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.3,others,60.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.4,others,30.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.5,others,15.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.7,rich,50.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
532,0.3,rich,10.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
532,0.7,others,10.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,3
532,0.2,rich,20.0,country,Conservative,Two-year college degree,"70,000 - 79,999",Protestant,Female,51,No,White,1
535,0.4,poor,5.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,2
535,0.5,poor,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,2
535,0.3,others,68.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,3
535,0.2,others,68.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,3
535,0.7,poor,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,2
535,0.6,poor,10.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,2
535,0.6,others,84.0,country,Neutral,Four-year college degree,"40,000 - 49,999",Catholic,Male,64,Yes,Hispanic,3
