NAME,GEO_ID,pop_total_3_plus,college_grad_18_24,state,county,County,State,Year,college_3_plus,grad_prof_3_plus,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,college_grad_18_24D,college_3_plusD,grad_prof_3_plusD,log10_income
"Horry County, South Carolina",0500000US45051,66315.0,41.7,45,51,Horry County,South Carolina,2019,21.6,3.4,0.4442,50704.0,332172,CN4505100000000,"Horry County, SC",144761,139608,5153,3.6,0.41700000000000004,0.21600000000000003,0.034,4.705050787052112
"Kershaw County, South Carolina",0500000US45055,15397.0,27.1,45,55,Kershaw County,South Carolina,2017,18.6,1.1,0.4416,46565.0,63734,CN4505500000000,"Kershaw County, SC",28640,27375,1265,4.4,0.271,0.18600000000000003,0.011000000000000001,4.66806893381985
"Kershaw County, South Carolina",0500000US45055,16581.0,32.4,45,55,Kershaw County,South Carolina,2018,18.7,4.2,0.4384,49392.0,64361,CN4505500000000,"Kershaw County, SC",28269,27286,983,3.5,0.324,0.187,0.042,4.693665404859221
"Kershaw County, South Carolina",0500000US45055,15445.0,,45,55,Kershaw County,South Carolina,2019,9.9,4.7,0.4416,51479.0,65112,CN4505500000000,"Kershaw County, SC",28802,27977,825,2.9,,0.099,0.047,4.711638538232349
"Lancaster County, South Carolina",0500000US45057,17552.0,,45,57,Lancaster County,South Carolina,2010,12.8,2.8,0.432,38959.0,72302,CN4505700000000,"Lancaster County, SC",34271,29158,5113,14.9,,0.128,0.027999999999999997,4.590618948206578
"Lancaster County, South Carolina",0500000US45057,18582.0,33.3,45,57,Lancaster County,South Carolina,2011,18.6,1.3,0.4308,40034.0,74500,CN4505700000000,"Lancaster County, SC",34292,29777,4515,13.2,0.33299999999999996,0.18600000000000003,0.013000000000000001,4.602439832843189
"Lancaster County, South Carolina",0500000US45057,18148.0,,45,57,Lancaster County,South Carolina,2012,14.8,3.9,0.437,42107.0,76364,CN4505700000000,"Lancaster County, SC",34386,30590,3796,11.0,,0.14800000000000002,0.039,4.624364614263031
"Lancaster County, South Carolina",0500000US45057,17548.0,,45,57,Lancaster County,South Carolina,2013,13.8,1.3,0.4414,42217.0,77946,CN4505700000000,"Lancaster County, SC",34399,31284,3115,9.1,,0.138,0.013000000000000001,4.625497655557678
"Lancaster County, South Carolina",0500000US45057,16859.0,,45,57,Lancaster County,South Carolina,2014,13.6,2.4,0.4489,42906.0,79515,CN4505700000000,"Lancaster County, SC",35261,32785,2476,7.0,,0.136,0.024,4.632528150305392
"Lancaster County, South Carolina",0500000US45057,18624.0,,45,57,Lancaster County,South Carolina,2015,12.0,5.2,0.4511,44016.0,81263,CN4505700000000,"Lancaster County, SC",36684,34401,2283,6.2,,0.12,0.052000000000000005,4.643620439674757
"Lancaster County, South Carolina",0500000US45057,19186.0,,45,57,Lancaster County,South Carolina,2016,19.7,3.2,0.4562,46852.0,83704,CN4505700000000,"Lancaster County, SC",38222,36233,1989,5.2,,0.19699999999999998,0.032,4.670737404012121
"Lancaster County, South Carolina",0500000US45057,19618.0,36.1,45,57,Lancaster County,South Carolina,2017,14.6,3.6,0.4537,50557.0,86544,CN4505700000000,"Lancaster County, SC",38564,36799,1765,4.6,0.361,0.146,0.036000000000000004,4.703789885564209
"Lancaster County, South Carolina",0500000US45057,21318.0,42.0,45,57,Lancaster County,South Carolina,2018,17.9,4.8,0.4747,55223.0,89546,CN4505700000000,"Lancaster County, SC",39292,37832,1460,3.7,0.42,0.179,0.048,4.74212786038025
"Lancaster County, South Carolina",0500000US45057,18689.0,,45,57,Lancaster County,South Carolina,2019,10.9,3.0,0.4729,58849.0,92308,CN4505700000000,"Lancaster County, SC",40905,39563,1342,3.3,,0.109,0.03,4.769746467179454
"Laurens County, South Carolina",0500000US45059,16917.0,,45,59,Laurens County,South Carolina,2010,23.9,1.9,0.416,37529.0,67026,CN4505900000000,"Laurens County, SC",30465,26667,3798,12.5,,0.239,0.019,4.574378564413083
"Laurens County, South Carolina",0500000US45059,15049.0,,45,59,Laurens County,South Carolina,2011,18.2,3.1,0.4142,38713.0,66859,CN4505900000000,"Laurens County, SC",30490,26983,3507,11.5,,0.182,0.031,4.587868045722994
"Laurens County, South Carolina",0500000US45059,15148.0,37.6,45,59,Laurens County,South Carolina,2012,21.8,1.9,0.4259,38829.0,66623,CN4505900000000,"Laurens County, SC",30071,27038,3033,10.1,0.376,0.218,0.019,4.589167390546048
"Laurens County, South Carolina",0500000US45059,14494.0,36.3,45,59,Laurens County,South Carolina,2013,20.5,2.4,0.4253,37383.0,66457,CN4505900000000,"Laurens County, SC",29977,27475,2502,8.3,0.363,0.205,0.024,4.572685768016257
"Laurens County, South Carolina",0500000US45059,16803.0,37.9,45,59,Laurens County,South Carolina,2014,23.4,2.0,0.4478,38300.0,66390,CN4505900000000,"Laurens County, SC",29878,27818,2060,6.9,0.379,0.23399999999999999,0.02,4.583210113102105
"Laurens County, South Carolina",0500000US45059,15300.0,35.8,45,59,Laurens County,South Carolina,2015,24.7,1.8,0.446,38515.0,66389,CN4505900000000,"Laurens County, SC",30269,28302,1967,6.5,0.358,0.247,0.018000000000000002,4.585641178033753
"Laurens County, South Carolina",0500000US45059,15715.0,49.6,45,59,Laurens County,South Carolina,2016,25.1,3.2,0.4424,39848.0,66442,CN4505900000000,"Laurens County, SC",29943,28417,1526,5.1,0.496,0.251,0.032,4.6004174273649765
"Laurens County, South Carolina",0500000US45059,15705.0,31.1,45,59,Laurens County,South Carolina,2017,18.0,2.3,0.4435,40580.0,66508,CN4505900000000,"Laurens County, SC",29228,27967,1261,4.3,0.311,0.18,0.023,4.608322744745895
"Laurens County, South Carolina",0500000US45059,15245.0,36.9,45,59,Laurens County,South Carolina,2018,20.5,2.4,0.454,41578.0,66710,CN4505900000000,"Laurens County, SC",29206,28182,1024,3.5,0.369,0.205,0.024,4.618874040077115
"Laurens County, South Carolina",0500000US45059,14194.0,,45,59,Laurens County,South Carolina,2019,12.5,3.3,0.46,43304.0,66846,CN4505900000000,"Laurens County, SC",29391,28538,853,2.9,,0.125,0.033,4.636538042936402
"Lexington County, South Carolina",0500000US45063,69108.0,40.3,45,63,Lexington County,South Carolina,2010,19.8,4.2,0.416,52205.0,252563,CN4506300000000,"Lexington County, SC",134049,122886,11163,8.3,0.40299999999999997,0.198,0.042,4.717720419039545
"Lexington County, South Carolina",0500000US45063,68299.0,31.5,45,63,Lexington County,South Carolina,2011,19.8,5.1,0.4214,52857.0,257756,CN4506300000000,"Lexington County, SC",134996,124359,10637,7.9,0.315,0.198,0.051,4.723110726608857
"Lexington County, South Carolina",0500000US45063,68057.0,33.7,45,63,Lexington County,South Carolina,2012,18.1,4.9,0.4201,53644.0,262424,CN4506300000000,"Lexington County, SC",136865,127490,9375,6.8,0.337,0.18100000000000002,0.049,4.729529249627174
"Lexington County, South Carolina",0500000US45063,67841.0,36.8,45,63,Lexington County,South Carolina,2013,18.6,4.0,0.4228,54061.0,266575,CN4506300000000,"Lexington County, SC",137982,130217,7765,5.6,0.368,0.18600000000000003,0.04,4.732892108193951
"Lexington County, South Carolina",0500000US45063,70818.0,36.4,45,63,Lexington County,South Carolina,2014,18.0,4.7,0.4271,54170.0,270263,CN4506300000000,"Lexington County, SC",141540,134576,6964,4.9,0.364,0.18,0.047,4.733766852764115
"Lexington County, South Carolina",0500000US45063,68828.0,40.7,45,63,Lexington County,South Carolina,2015,18.2,5.3,0.431,53857.0,273843,CN4506300000000,"Lexington County, SC",145305,138353,6952,4.8,0.40700000000000003,0.182,0.053,4.731250221985054
"Lexington County, South Carolina",0500000US45063,68537.0,38.2,45,63,Lexington County,South Carolina,2016,17.5,4.6,0.434,55412.0,277702,CN4506300000000,"Lexington County, SC",147657,141777,5880,4.0,0.382,0.175,0.046,4.743611663030807
"Lexington County, South Carolina",0500000US45063,68558.0,28.2,45,63,Lexington County,South Carolina,2017,14.8,4.1,0.4343,57482.0,281870,CN4506300000000,"Lexington County, SC",145563,140415,5148,3.5,0.282,0.14800000000000002,0.040999999999999995,4.75953942559731
"Lexington County, South Carolina",0500000US45063,69751.0,31.8,45,63,Lexington County,South Carolina,2018,14.6,4.2,0.4332,59593.0,286316,CN4506300000000,"Lexington County, SC",144903,140826,4077,2.8,0.318,0.146,0.042,4.775202536618374
"Lexington County, South Carolina",0500000US45063,72399.0,34.7,45,63,Lexington County,South Carolina,2019,17.4,4.2,0.4384,61173.0,290278,CN4506300000000,"Lexington County, SC",147416,144058,3358,2.3,0.34700000000000003,0.174,0.042,4.786566878750732
"Oconee County, South Carolina",0500000US45073,15541.0,35.6,45,73,Oconee County,South Carolina,2010,19.4,1.9,0.474,42266.0,73035,CN4507300000000,"Oconee County, SC",33610,29729,3881,11.5,0.35600000000000004,0.19399999999999998,0.019,4.626001423847892
"Oconee County, South Carolina",0500000US45073,15923.0,36.6,45,73,Oconee County,South Carolina,2011,25.2,2.6,0.4663,42641.0,73629,CN4507300000000,"Oconee County, SC",33425,30114,3311,9.9,0.366,0.252,0.026000000000000002,4.6298375658260715
"Oconee County, South Carolina",0500000US45073,17250.0,49.2,45,73,Oconee County,South Carolina,2012,24.4,3.1,0.4737,41854.0,74038,CN4507300000000,"Oconee County, SC",33441,30565,2876,8.6,0.49200000000000005,0.244,0.031,4.621747346264817
"Oconee County, South Carolina",0500000US45073,16462.0,27.0,45,73,Oconee County,South Carolina,2013,15.7,3.4,0.4686,41394.0,74419,CN4507300000000,"Oconee County, SC",33294,30810,2484,7.5,0.27,0.157,0.034,4.616947886928927
"Oconee County, South Carolina",0500000US45073,16667.0,39.6,45,73,Oconee County,South Carolina,2014,19.0,7.7,0.4742,41197.0,74656,CN4507300000000,"Oconee County, SC",34180,32079,2101,6.1,0.396,0.19,0.077,4.6148761332650095
"Oconee County, South Carolina",0500000US45073,15661.0,42.7,45,73,Oconee County,South Carolina,2015,19.4,3.9,0.4804,41237.0,74949,CN4507300000000,"Oconee County, SC",34467,32490,1977,5.7,0.42700000000000005,0.19399999999999998,0.039,4.615297594292704
"Oconee County, South Carolina",0500000US45073,15754.0,41.7,45,73,Oconee County,South Carolina,2016,24.0,2.2,0.4875,41818.0,75375,CN4507300000000,"Oconee County, SC",34119,32396,1723,5.0,0.41700000000000004,0.24,0.022000000000000002,4.6213736435061765
"Oconee County, South Carolina",0500000US45073,15957.0,,45,73,Oconee County,South Carolina,2017,22.1,2.0,0.4805,43978.0,75926,CN4507300000000,"Oconee County, SC",33373,31937,1436,4.3,,0.221,0.02,4.643245350094817
"Oconee County, South Carolina",0500000US45073,17608.0,48.1,45,73,Oconee County,South Carolina,2018,21.8,5.6,0.4853,46056.0,76696,CN4507300000000,"Oconee County, SC",33931,32813,1118,3.3,0.48100000000000004,0.218,0.055999999999999994,4.6632956460494555
"Oconee County, South Carolina",0500000US45073,16146.0,25.0,45,73,Oconee County,South Carolina,2019,13.1,5.7,0.4868,49134.0,77528,CN4507300000000,"Oconee County, SC",34189,33259,930,2.7,0.25,0.131,0.057,4.691390960388043
"Orangeburg County, South Carolina",0500000US45075,27184.0,55.0,45,75,Orangeburg County,South Carolina,2010,30.4,2.9,0.486,32849.0,92475,CN4507500000000,"Orangeburg County, SC",40490,33958,6532,16.1,0.55,0.304,0.028999999999999998,4.5165353738958
"Orangeburg County, South Carolina",0500000US45075,23641.0,45.5,45,75,Orangeburg County,South Carolina,2011,28.6,2.3,0.4902,33162.0,92503,CN4507500000000,"Orangeburg County, SC",40384,34079,6305,15.6,0.455,0.28600000000000003,0.023,4.5206538109166265
"Orangeburg County, South Carolina",0500000US45075,25630.0,51.7,45,75,Orangeburg County,South Carolina,2012,29.6,4.4,0.4917,33661.0,92229,CN4507500000000,"Orangeburg County, SC",39392,33886,5506,14.0,0.517,0.29600000000000004,0.044000000000000004,4.527139915655255
"Orangeburg County, South Carolina",0500000US45075,24773.0,43.6,45,75,Orangeburg County,South Carolina,2013,23.1,5.9,0.4691,34110.0,91836,CN4507500000000,"Orangeburg County, SC",38600,33944,4656,12.1,0.436,0.231,0.059000000000000004,4.532894451395552
"Orangeburg County, South Carolina",0500000US45075,23166.0,43.2,45,75,Orangeburg County,South Carolina,2014,24.8,5.9,0.475,33615.0,91262,CN4507500000000,"Orangeburg County, SC",37794,33618,4176,11.0,0.43200000000000005,0.248,0.059000000000000004,4.526546035061878
"Orangeburg County, South Carolina",0500000US45075,24493.0,55.8,45,75,Orangeburg County,South Carolina,2015,26.9,8.5,0.473,34218.0,90575,CN4507500000000,"Orangeburg County, SC",36902,32930,3972,10.8,0.5579999999999999,0.26899999999999996,0.085,4.534267313772363
"Orangeburg County, South Carolina",0500000US45075,23798.0,48.4,45,75,Orangeburg County,South Carolina,2016,25.6,6.3,0.479,34763.0,89731,CN4507500000000,"Orangeburg County, SC",35474,32396,3078,8.7,0.484,0.256,0.063,4.541129741251386
"Orangeburg County, South Carolina",0500000US45075,22445.0,51.9,45,75,Orangeburg County,South Carolina,2017,26.8,4.7,0.4896,34943.0,89116,CN4507500000000,"Orangeburg County, SC",33891,31500,2391,7.1,0.519,0.268,0.047,4.543372616688624
"Orangeburg County, South Carolina",0500000US45075,20880.0,43.8,45,75,Orangeburg County,South Carolina,2018,24.3,3.5,0.4882,36188.0,88454,CN4507500000000,"Orangeburg County, SC",33581,31681,1900,5.7,0.43799999999999994,0.243,0.035,4.558576582542236
"Orangeburg County, South Carolina",0500000US45075,22759.0,48.9,45,75,Orangeburg County,South Carolina,2019,21.8,5.3,0.4836,37955.0,87687,CN4507500000000,"Orangeburg County, SC",33920,32352,1568,4.6,0.489,0.218,0.053,4.579280437963348
"Pickens County, South Carolina",0500000US45077,39328.0,71.0,45,77,Pickens County,South Carolina,2010,43.9,4.9,0.441,41898.0,117823,CN4507700000000,"Pickens County, SC",54910,48849,6061,11.0,0.71,0.439,0.049,4.622203657819171
"Pickens County, South Carolina",0500000US45077,37592.0,61.2,45,77,Pickens County,South Carolina,2011,42.3,5.1,0.4476,42241.0,118617,CN4507700000000,"Pickens County, SC",54987,49620,5367,9.8,0.612,0.423,0.051,4.62574447222465
"Pickens County, South Carolina",0500000US45077,39856.0,69.8,45,77,Pickens County,South Carolina,2012,44.1,7.1,0.4447,41947.0,119167,CN4507700000000,"Pickens County, SC",54840,50028,4812,8.8,0.698,0.441,0.071,4.622711259332304
"Pickens County, South Carolina",0500000US45077,38392.0,68.2,45,77,Pickens County,South Carolina,2013,41.8,7.9,0.4551,41788.0,119483,CN4507700000000,"Pickens County, SC",54825,50883,3942,7.2,0.682,0.418,0.079,4.621061978712945
"Pickens County, South Carolina",0500000US45077,38700.0,74.1,45,77,Pickens County,South Carolina,2014,47.6,5.4,0.4504,41501.0,119577,CN4507700000000,"Pickens County, SC",54850,51482,3368,6.1,0.741,0.47600000000000003,0.054000000000000006,4.618069026062325
"Pickens County, South Carolina",0500000US45077,38267.0,75.0,45,77,Pickens County,South Carolina,2015,46.7,6.7,0.4537,41459.0,120124,CN4507700000000,"Pickens County, SC",56030,52833,3197,5.7,0.75,0.467,0.067,4.617629297757842
"Pickens County, South Carolina",0500000US45077,38336.0,68.4,45,77,Pickens County,South Carolina,2016,41.7,9.2,0.448,43531.0,120722,CN4507700000000,"Pickens County, SC",56189,53455,2734,4.9,0.684,0.41700000000000004,0.092,4.638808620500164
"Pickens County, South Carolina",0500000US45077,37192.0,64.0,45,77,Pickens County,South Carolina,2017,39.7,6.0,0.4537,45332.0,121449,CN4507700000000,"Pickens County, SC",55068,52830,2238,4.1,0.64,0.397,0.06,4.656414460297036
