NAME,GEO_ID,pop_total_18_24,pop_total_25_34,pop_total_25_plus,hs_18_24,some_college_asso_18_24,ba_higher_18_24,hs_25_plus,some_college_25_plus,asso_25_plus,ba_25_plus,grad_prof_25_plus,hs_higher_25_plus,ba_higher_25_plus,hs_higher_25_34,ba_higher_25_34,state,county,County,State,Year,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,hs_18_24D,some_college_asso_18_24D,ba_higher_18_24D,hs_25_plusD,some_college_25_plusD,asso_25_plusD,ba_25_plusD,grad_prof_25_plusD,hs_higher_25_plusD,ba_higher_25_plusD,hs_higher_25_34D,ba_higher_25_34D,log10_income
"Houston County, Alabama",0500000US01069,8704.0,13222.0,70092.0,38.5,41.9,4.5,33.4,22.0,9.8,13.0,7.1,85.3,20.1,87.7,22.3,1,69,Houston County,Alabama,2013,0.4745,40948.0,102326,CN0106900000000,"Houston County, AL",45669,42463,3206,7.0,0.385,0.419,0.045,0.33399999999999996,0.22,0.098,0.13,0.071,0.853,0.201,0.877,0.223,4.612243300485089
"Houston County, Alabama",0500000US01069,8909.0,13487.0,70549.0,33.7,42.0,5.2,32.2,23.8,8.0,13.3,6.1,83.4,19.4,77.3,16.7,1,69,Houston County,Alabama,2014,0.473,41077.0,103079,CN0106900000000,"Houston County, AL",45224,42172,3052,6.7,0.337,0.42,0.052000000000000005,0.322,0.23800000000000002,0.08,0.133,0.061,0.8340000000000001,0.19399999999999998,0.773,0.16699999999999998,4.61360929057012
"Houston County, Alabama",0500000US01069,8194.0,13774.0,71431.0,36.7,41.9,5.8,31.9,24.2,9.1,12.7,8.6,86.5,21.3,85.6,20.8,1,69,Houston County,Alabama,2015,0.4815,41571.0,103534,CN0106900000000,"Houston County, AL",44440,41655,2785,6.3,0.36700000000000005,0.419,0.057999999999999996,0.319,0.242,0.091,0.127,0.086,0.865,0.213,0.856,0.20800000000000002,4.618800918614222
"Houston County, Alabama",0500000US01069,8150.0,13593.0,71469.0,33.4,43.7,5.4,30.1,24.2,9.5,13.1,7.2,84.0,20.3,89.1,20.8,1,69,Houston County,Alabama,2016,0.4809,41945.0,103891,CN0106900000000,"Houston County, AL",44185,41621,2564,5.8,0.33399999999999996,0.43700000000000006,0.054000000000000006,0.301,0.242,0.095,0.131,0.07200000000000001,0.84,0.203,0.8909999999999999,0.20800000000000002,4.622690552512651
"Houston County, Alabama",0500000US01069,8008.0,13907.0,72149.0,38.4,36.7,8.0,32.5,22.2,10.3,13.7,8.4,87.1,22.0,92.8,26.7,1,69,Houston County,Alabama,2017,0.4797,42803.0,104108,CN0106900000000,"Houston County, AL",45221,43200,2021,4.5,0.384,0.36700000000000005,0.08,0.325,0.222,0.10300000000000001,0.13699999999999998,0.084,0.871,0.22,0.9279999999999999,0.267,4.631484355385979
"Houston County, Alabama",0500000US01069,8412.0,13763.0,72189.0,38.6,39.5,9.6,32.0,24.0,9.6,13.3,7.6,86.4,20.9,86.8,16.7,1,69,Houston County,Alabama,2018,0.4808,45496.0,104352,CN0106900000000,"Houston County, AL",46065,44204,1861,4.0,0.386,0.395,0.096,0.32,0.24,0.096,0.133,0.076,0.8640000000000001,0.209,0.868,0.16699999999999998,4.657982760912062
"Houston County, Alabama",0500000US01069,8142.0,13868.0,73454.0,46.5,39.2,2.5,30.4,22.6,9.4,14.2,8.5,85.0,22.7,87.9,19.3,1,69,Houston County,Alabama,2019,0.4832,47580.0,104702,CN0106900000000,"Houston County, AL",47035,45535,1500,3.2,0.465,0.392,0.025,0.304,0.226,0.094,0.142,0.085,0.85,0.22699999999999998,0.879,0.193,4.677433565274138
"Jefferson County, Alabama",0500000US01073,64399.0,95164.0,440047.0,29.1,41.4,10.2,27.5,22.6,7.5,18.0,10.6,86.3,28.6,87.3,36.4,1,73,Jefferson County,Alabama,2010,0.492,45244.0,656912,CN0107300000000,"Jefferson County, AL",318651,286248,32403,10.2,0.29100000000000004,0.414,0.102,0.275,0.226,0.075,0.18,0.106,0.863,0.28600000000000003,0.873,0.364,4.6555705925491955
"Jefferson County, Alabama",0500000US01073,63358.0,95319.0,440928.0,27.1,47.4,11.3,26.1,23.0,7.8,18.1,11.5,86.5,29.6,85.8,34.9,1,73,Jefferson County,Alabama,2011,0.4937,45750.0,657486,CN0107300000000,"Jefferson County, AL",319586,290057,29529,9.2,0.271,0.474,0.113,0.261,0.23,0.078,0.18100000000000002,0.115,0.865,0.29600000000000004,0.858,0.349,4.660400591074283
"Jefferson County, Alabama",0500000US01073,62514.0,94164.0,442653.0,27.2,49.0,9.2,25.4,24.8,7.4,18.2,12.5,88.3,30.7,89.9,36.4,1,73,Jefferson County,Alabama,2012,0.4948,45415.0,658464,CN0107300000000,"Jefferson County, AL",316771,292662,24109,7.6,0.272,0.49,0.092,0.254,0.248,0.07400000000000001,0.182,0.125,0.883,0.307,0.899,0.364,4.657208881217357
"Jefferson County, Alabama",0500000US01073,61811.0,94310.0,445156.0,26.4,48.9,11.1,26.3,23.4,7.4,18.9,12.3,88.4,31.2,88.2,37.1,1,73,Jefferson County,Alabama,2013,0.4972,45429.0,658552,CN0107300000000,"Jefferson County, AL",315102,293809,21293,6.8,0.264,0.489,0.111,0.263,0.23399999999999999,0.07400000000000001,0.18899999999999997,0.12300000000000001,0.884,0.312,0.882,0.371,4.657342736814626
"Jefferson County, Alabama",0500000US01073,60668.0,95130.0,447263.0,31.7,46.0,8.1,28.1,22.7,7.8,18.2,12.3,89.1,30.5,89.9,33.3,1,73,Jefferson County,Alabama,2014,0.497,45239.0,658834,CN0107300000000,"Jefferson County, AL",312706,293144,19562,6.3,0.317,0.46,0.081,0.281,0.22699999999999998,0.078,0.182,0.12300000000000001,0.8909999999999999,0.305,0.899,0.33299999999999996,4.655522596253418
"Jefferson County, Alabama",0500000US01073,58658.0,95958.0,449424.0,33.9,44.9,11.8,26.2,23.0,8.4,19.4,12.2,89.1,31.6,91.7,38.4,1,73,Jefferson County,Alabama,2015,0.4994,45610.0,659026,CN0107300000000,"Jefferson County, AL",310158,292165,17993,5.8,0.33899999999999997,0.449,0.11800000000000001,0.262,0.23,0.084,0.19399999999999998,0.122,0.8909999999999999,0.316,0.917,0.384,4.659069594050213
"Jefferson County, Alabama",0500000US01073,58627.0,95118.0,449112.0,28.5,47.9,11.3,26.3,21.7,8.5,20.0,12.9,89.4,32.9,89.8,37.9,1,73,Jefferson County,Alabama,2016,0.4995,47220.0,659096,CN0107300000000,"Jefferson County, AL",308632,290887,17745,5.7,0.285,0.479,0.113,0.263,0.217,0.085,0.2,0.129,0.894,0.32899999999999996,0.898,0.379,4.674135179902457
"Jefferson County, Alabama",0500000US01073,60333.0,93773.0,448110.0,31.3,42.4,14.3,26.3,21.4,8.9,20.6,12.7,89.9,33.3,92.1,40.5,1,73,Jefferson County,Alabama,2017,0.501,49321.0,659460,CN0107300000000,"Jefferson County, AL",313828,300153,13675,4.4,0.313,0.424,0.14300000000000002,0.263,0.214,0.08900000000000001,0.20600000000000002,0.127,0.899,0.33299999999999996,0.9209999999999999,0.405,4.6930406788594805
"Jefferson County, Alabama",0500000US01073,57830.0,95714.0,451923.0,31.0,42.1,13.9,26.6,22.1,8.3,21.0,12.5,90.5,33.5,91.3,40.5,1,73,Jefferson County,Alabama,2018,0.4996,51979.0,659892,CN0107300000000,"Jefferson County, AL",319162,307307,11855,3.7,0.31,0.42100000000000004,0.139,0.266,0.221,0.083,0.21,0.125,0.905,0.335,0.9129999999999999,0.405,4.715836275164993
"Jefferson County, Alabama",0500000US01073,57373.0,95477.0,451818.0,33.2,42.2,13.8,26.9,21.0,8.6,20.4,14.3,91.2,34.6,93.9,40.8,1,73,Jefferson County,Alabama,2019,0.5009,53901.0,659680,CN0107300000000,"Jefferson County, AL",321835,312050,9785,3.0,0.332,0.42200000000000004,0.138,0.26899999999999996,0.21,0.086,0.204,0.14300000000000002,0.912,0.34600000000000003,0.9390000000000001,0.408,4.731604879710846
"Lauderdale County, Alabama",0500000US01077,10643.0,10013.0,61852.0,26.6,58.9,5.4,33.5,20.0,8.4,14.9,9.0,85.8,23.9,92.0,28.5,1,77,Lauderdale County,Alabama,2010,0.461,39345.0,91762,CN0107700000000,"Lauderdale County, AL",43622,39278,4344,10.0,0.266,0.589,0.054000000000000006,0.335,0.2,0.084,0.149,0.09,0.858,0.239,0.92,0.285,4.594900587616881
"Lauderdale County, Alabama",0500000US01077,10370.0,9941.0,62464.0,26.1,57.1,6.9,33.8,22.2,5.0,13.4,8.8,83.2,22.1,90.3,24.1,1,77,Lauderdale County,Alabama,2011,0.4587,39702.0,92269,CN0107700000000,"Lauderdale County, AL",44046,40045,4001,9.1,0.261,0.5710000000000001,0.069,0.33799999999999997,0.222,0.05,0.134,0.08800000000000001,0.8320000000000001,0.221,0.903,0.24100000000000002,4.598823323746008
"Lauderdale County, Alabama",0500000US01077,9725.0,10237.0,62927.0,28.6,49.2,4.6,34.1,21.9,5.3,12.2,9.3,82.8,21.5,86.7,22.1,1,77,Lauderdale County,Alabama,2012,0.4505,40701.0,92528,CN0107700000000,"Lauderdale County, AL",43451,40035,3416,7.9,0.28600000000000003,0.49200000000000005,0.046,0.341,0.21899999999999997,0.053,0.122,0.09300000000000001,0.828,0.215,0.867,0.221,4.609615749953064
"Lauderdale County, Alabama",0500000US01077,11700.0,10548.0,62445.0,17.1,58.3,7.3,34.5,23.7,7.5,11.3,6.3,83.3,17.6,87.4,21.6,1,77,Lauderdale County,Alabama,2013,0.4497,42844.0,92666,CN0107700000000,"Lauderdale County, AL",43109,39999,3110,7.2,0.171,0.583,0.073,0.345,0.237,0.075,0.113,0.063,0.833,0.17600000000000002,0.8740000000000001,0.21600000000000003,4.631900147166808
"Lauderdale County, Alabama",0500000US01077,10576.0,10636.0,63180.0,35.1,53.0,4.6,33.9,22.6,5.8,12.9,10.4,85.6,23.3,85.6,21.9,1,77,Lauderdale County,Alabama,2014,0.4615,42703.0,92780,CN0107700000000,"Lauderdale County, AL",43551,40434,3117,7.2,0.35100000000000003,0.53,0.046,0.33899999999999997,0.226,0.057999999999999996,0.129,0.10400000000000001,0.856,0.233,0.856,0.21899999999999997,4.630468556443432
"Lauderdale County, Alabama",0500000US01077,10674.0,10011.0,63258.0,23.1,62.0,5.8,33.7,23.0,5.6,13.5,10.0,85.7,23.5,89.1,22.3,1,77,Lauderdale County,Alabama,2015,0.4589,43125.0,92737,CN0107700000000,"Lauderdale County, AL",42544,39577,2967,7.0,0.231,0.62,0.057999999999999996,0.337,0.23,0.055999999999999994,0.135,0.1,0.857,0.235,0.8909999999999999,0.223,4.6347391785612535
"Lauderdale County, Alabama",0500000US01077,10073.0,10704.0,63320.0,24.1,65.1,3.5,36.2,20.9,7.1,14.3,7.5,86.1,21.8,91.9,22.9,1,77,Lauderdale County,Alabama,2016,0.464,43657.0,92641,CN0107700000000,"Lauderdale County, AL",42180,39490,2690,6.4,0.24100000000000002,0.6509999999999999,0.035,0.36200000000000004,0.209,0.071,0.14300000000000002,0.075,0.861,0.218,0.919,0.22899999999999998,4.640063836529813
"Lauderdale County, Alabama",0500000US01077,10236.0,11256.0,63925.0,20.1,63.7,6.3,37.4,21.0,6.0,15.0,9.0,88.4,24.0,90.7,26.4,1,77,Lauderdale County,Alabama,2017,0.46,44888.0,92590,CN0107700000000,"Lauderdale County, AL",42539,40520,2019,4.7,0.201,0.637,0.063,0.374,0.21,0.06,0.15,0.09,0.884,0.24,0.907,0.264,4.652139930656291
"Lauderdale County, Alabama",0500000US01077,10108.0,11317.0,64403.0,25.9,55.1,14.9,39.0,17.6,8.0,15.2,9.1,88.8,24.2,94.1,23.3,1,77,Lauderdale County,Alabama,2018,0.4672,46265.0,92585,CN0107700000000,"Lauderdale County, AL",42841,41052,1789,4.2,0.259,0.551,0.149,0.39,0.17600000000000002,0.08,0.152,0.091,0.888,0.242,0.941,0.233,4.665261953508527
"Lauderdale County, Alabama",0500000US01077,10176.0,10833.0,64267.0,27.5,54.9,8.3,34.2,20.8,7.7,13.2,9.0,85.0,22.2,87.8,19.8,1,77,Lauderdale County,Alabama,2019,0.4601,48094.0,92556,CN0107700000000,"Lauderdale County, AL",43132,41634,1498,3.5,0.275,0.5489999999999999,0.083,0.342,0.20800000000000002,0.077,0.132,0.09,0.85,0.222,0.878,0.198,4.682099929070719
"Lee County, Alabama",0500000US01081,29841.0,19059.0,79286.0,18.7,65.0,8.2,26.7,21.2,7.1,17.2,14.0,86.3,31.2,88.3,34.3,1,81,Lee County,Alabama,2010,0.479,40894.0,135010,CN0108100000000,"Lee County, AL",66841,60891,5950,8.9,0.187,0.65,0.08199999999999999,0.267,0.212,0.071,0.172,0.14,0.863,0.312,0.883,0.34299999999999997,4.611670212526879
"Lee County, Alabama",0500000US01081,31720.0,19164.0,80462.0,16.2,67.6,8.7,27.6,18.7,7.2,18.8,13.8,86.0,32.6,84.3,41.3,1,81,Lee County,Alabama,2011,0.4765,42320.0,137855,CN0108100000000,"Lee County, AL",68331,62842,5489,8.0,0.162,0.6759999999999999,0.087,0.276,0.187,0.07200000000000001,0.188,0.138,0.86,0.326,0.843,0.413,4.626555921062831
"Lee County, Alabama",0500000US01081,31065.0,20050.0,84063.0,10.9,70.2,13.1,26.9,18.6,8.2,18.5,14.4,86.6,32.9,93.1,39.3,1,81,Lee County,Alabama,2012,0.4776,43189.0,140938,CN0108100000000,"Lee County, AL",68967,64169,4798,7.0,0.109,0.7020000000000001,0.131,0.26899999999999996,0.18600000000000003,0.08199999999999999,0.185,0.14400000000000002,0.866,0.32899999999999996,0.9309999999999999,0.39299999999999996,4.635383204047499
"Lee County, Alabama",0500000US01081,30869.0,20762.0,87083.0,23.3,59.6,9.5,23.4,21.6,6.6,21.0,16.9,89.5,37.9,92.3,38.0,1,81,Lee County,Alabama,2013,0.4816,43542.0,144405,CN0108100000000,"Lee County, AL",70447,66242,4205,6.0,0.233,0.596,0.095,0.23399999999999999,0.21600000000000003,0.066,0.21,0.16899999999999998,0.895,0.379,0.9229999999999999,0.38,4.638918347501631
"Lee County, Alabama",0500000US01081,30409.0,22702.0,90584.0,16.9,64.0,11.3,25.8,23.3,8.2,18.8,12.9,89.0,31.7,89.2,33.8,1,81,Lee County,Alabama,2014,0.4937,43641.0,147790,CN0108100000000,"Lee County, AL",71478,67506,3972,5.6,0.16899999999999998,0.64,0.113,0.258,0.233,0.08199999999999999,0.188,0.129,0.89,0.317,0.892,0.33799999999999997,4.6399046449653625
"Lee County, Alabama",0500000US01081,31184.0,20248.0,92177.0,19.4,62.6,9.5,23.5,26.4,7.3,20.4,13.8,91.4,34.3,95.5,35.9,1,81,Lee County,Alabama,2015,0.4976,44570.0,150982,CN0108100000000,"Lee County, AL",70690,66958,3732,5.3,0.19399999999999998,0.626,0.095,0.235,0.264,0.073,0.204,0.138,0.914,0.34299999999999997,0.955,0.359,4.64905237807563
"Lee County, Alabama",0500000US01081,29916.0,23465.0,94996.0,22.1,55.8,16.8,22.1,22.1,7.9,19.7,16.0,87.8,35.7,88.2,37.9,1,81,Lee County,Alabama,2016,0.5003,45056.0,153947,CN0108100000000,"Lee County, AL",71759,67995,3764,5.2,0.221,0.5579999999999999,0.168,0.221,0.221,0.079,0.19699999999999998,0.16,0.878,0.35700000000000004,0.882,0.379,4.6537622720123295
"Lee County, Alabama",0500000US01081,30374.0,24102.0,96835.0,22.8,65.7,6.9,25.3,23.4,9.5,18.0,15.5,91.7,33.4,97.6,31.3,1,81,Lee County,Alabama,2017,0.5008,47564.0,156597,CN0108100000000,"Lee County, AL",74311,71292,3019,4.1,0.228,0.657,0.069,0.253,0.23399999999999999,0.095,0.18,0.155,0.917,0.33399999999999996,0.976,0.313,4.67728750108277
"Lee County, Alabama",0500000US01081,31493.0,21562.0,97653.0,28.9,56.0,10.1,22.7,24.2,10.7,20.2,14.1,92.0,34.3,96.0,39.2,1,81,Lee County,Alabama,2018,0.5081,48056.0,159287,CN0108100000000,"Lee County, AL",76033,73270,2763,3.6,0.289,0.56,0.10099999999999999,0.22699999999999998,0.242,0.107,0.20199999999999999,0.141,0.92,0.34299999999999997,0.96,0.392,4.68175665610351
"Lee County, Alabama",0500000US01081,28496.0,22519.0,101326.0,25.4,59.4,9.7,22.0,19.0,9.5,21.0,20.4,92.0,41.4,92.1,47.8,1,81,Lee County,Alabama,2019,0.5026,51463.0,161152,CN0108100000000,"Lee County, AL",77578,75334,2244,2.9,0.254,0.594,0.09699999999999999,0.22,0.19,0.095,0.21,0.204,0.92,0.414,0.9209999999999999,0.478,4.711503538392312
"Limestone County, Alabama",0500000US01083,6420.0,10682.0,56736.0,36.6,44.0,2.7,28.8,20.7,8.0,16.9,7.8,82.2,24.7,81.8,30.0,1,83,Limestone County,Alabama,2010,0.435,46682.0,78614,CN0108300000000,"Limestone County, AL",38356,34700,3656,9.5,0.366,0.44,0.027000000000000003,0.28800000000000003,0.207,0.08,0.16899999999999998,0.078,0.8220000000000001,0.247,0.818,0.3,4.66915875743291
"Limestone County, Alabama",0500000US01083,6874.0,11091.0,58459.0,25.2,46.2,6.1,33.7,21.4,6.0,12.2,8.6,81.9,20.8,82.3,20.6,1,83,Limestone County,Alabama,2011,0.4402,47199.0,80966,CN0108300000000,"Limestone County, AL",38994,35648,3346,8.6,0.252,0.462,0.061,0.337,0.214,0.06,0.122,0.086,0.8190000000000001,0.20800000000000002,0.823,0.20600000000000002,4.6739419986340875
"Limestone County, Alabama",0500000US01083,6386.0,12157.0,60095.0,22.3,45.3,5.2,31.7,23.8,4.6,14.9,6.6,81.5,21.4,87.9,27.2,1,83,Limestone County,Alabama,2012,0.4448,48197.0,83313,CN0108300000000,"Limestone County, AL",39017,36267,2750,7.0,0.223,0.45299999999999996,0.052000000000000005,0.317,0.23800000000000002,0.046,0.149,0.066,0.815,0.214,0.879,0.272,4.683029017347049
"Limestone County, Alabama",0500000US01083,8174.0,11173.0,59561.0,28.2,36.3,4.4,30.6,17.8,9.4,17.8,7.6,83.2,25.3,85.8,29.6,1,83,Limestone County,Alabama,2013,0.4501,48619.0,85264,CN0108300000000,"Limestone County, AL",39391,36891,2500,6.3,0.282,0.363,0.044000000000000004,0.306,0.17800000000000002,0.094,0.17800000000000002,0.076,0.8320000000000001,0.253,0.858,0.29600000000000004,4.686814954507317
"Limestone County, Alabama",0500000US01083,7369.0,11739.0,62164.0,38.9,41.3,6.0,33.1,21.0,6.0,15.1,7.9,83.1,23.0,86.6,25.9,1,83,Limestone County,Alabama,2014,0.4541,49461.0,87167,CN0108300000000,"Limestone County, AL",39648,37244,2404,6.1,0.389,0.413,0.06,0.331,0.21,0.06,0.151,0.079,0.831,0.23,0.866,0.259,4.694271673113083
"Limestone County, Alabama",0500000US01083,7037.0,11621.0,63202.0,17.0,50.7,4.2,31.3,20.1,6.9,15.4,10.5,84.3,25.9,84.4,19.1,1,83,Limestone County,Alabama,2015,0.4604,49570.0,88805,CN0108300000000,"Limestone County, AL",39848,37653,2195,5.5,0.17,0.507,0.042,0.313,0.201,0.069,0.154,0.105,0.843,0.259,0.8440000000000001,0.191,4.6952276800530495
"Limestone County, Alabama",0500000US01083,7522.0,12571.0,63911.0,28.3,37.6,3.4,30.2,21.4,7.0,14.5,7.7,80.9,22.3,77.5,25.1,1,83,Limestone County,Alabama,2016,0.4595,51115.0,90257,CN0108300000000,"Limestone County, AL",40349,38229,2120,5.3,0.28300000000000003,0.376,0.034,0.302,0.214,0.07,0.145,0.077,0.809,0.223,0.775,0.251,4.708556861466935
"Limestone County, Alabama",0500000US01083,8155.0,12776.0,65019.0,29.0,43.4,10.5,27.2,22.1,9.1,20.2,9.1,87.6,29.2,92.5,34.8,1,83,Limestone County,Alabama,2017,0.4582,52831.0,91695,CN0108300000000,"Limestone County, AL",42005,40275,1730,4.1,0.29,0.434,0.105,0.272,0.221,0.091,0.20199999999999999,0.091,0.8759999999999999,0.292,0.925,0.348,4.7228970515827
"Limestone County, Alabama",0500000US01083,6767.0,12815.0,66966.0,14.7,48.6,5.2,29.1,18.0,8.0,18.9,9.3,83.3,28.2,91.0,29.2,1,83,Limestone County,Alabama,2018,0.4509,56460.0,93052,CN0108300000000,"Limestone County, AL",43428,41888,1540,3.5,0.147,0.486,0.052000000000000005,0.29100000000000004,0.18,0.08,0.18899999999999997,0.09300000000000001,0.833,0.282,0.91,0.292,4.751748565816496
"Limestone County, Alabama",0500000US01083,8067.0,12286.0,68441.0,43.9,34.5,9.5,33.5,18.9,9.5,18.6,7.0,87.4,25.6,86.0,26.6,1,83,Limestone County,Alabama,2019,0.4454,59686.0,94727,CN0108300000000,"Limestone County, AL",44967,43697,1270,2.8,0.439,0.345,0.095,0.335,0.18899999999999997,0.095,0.18600000000000003,0.07,0.8740000000000001,0.256,0.86,0.266,4.775879750843625
"Madison County, Alabama",0500000US01089,34230.0,45174.0,222078.0,23.5,51.0,8.9,21.6,22.4,6.9,22.1,14.8,87.8,36.9,83.9,35.4,1,89,Madison County,Alabama,2010,0.454,55851.0,323080,CN0108900000000,"Madison County, AL",169944,155994,13950,8.2,0.235,0.51,0.08900000000000001,0.21600000000000003,0.22399999999999998,0.069,0.221,0.14800000000000002,0.878,0.369,0.8390000000000001,0.354,4.747038729347993
"Madison County, Alabama",0500000US01089,34609.0,45292.0,226102.0,29.1,45.6,8.9,22.9,23.5,8.0,22.0,13.9,90.3,35.9,89.6,30.5,1,89,Madison County,Alabama,2011,0.4564,57453.0,329299,CN0108900000000,"Madison County, AL",171679,157588,14091,8.2,0.29100000000000004,0.456,0.08900000000000001,0.22899999999999998,0.235,0.08,0.22,0.139,0.903,0.359,0.8959999999999999,0.305,4.75932027005571
"Madison County, Alabama",0500000US01089,34711.0,45340.0,229216.0,26.9,52.4,9.3,20.8,22.2,7.4,26.3,14.7,91.4,41.0,92.5,42.0,1,89,Madison County,Alabama,2012,0.4597,58242.0,334661,CN0108900000000,"Madison County, AL",170324,158207,12117,7.1,0.26899999999999996,0.524,0.09300000000000001,0.20800000000000002,0.222,0.07400000000000001,0.263,0.147,0.914,0.41,0.925,0.42,4.765243736667111
"Madison County, Alabama",0500000US01089,35277.0,46639.0,232807.0,27.0,50.1,11.4,20.7,21.4,8.8,25.0,14.4,90.2,39.4,91.8,37.0,1,89,Madison County,Alabama,2013,0.4654,58434.0,339279,CN0108900000000,"Madison County, AL",171178,160213,10965,6.4,0.27,0.501,0.114,0.207,0.214,0.08800000000000001,0.25,0.14400000000000002,0.902,0.39399999999999996,0.9179999999999999,0.37,4.766673048376084
"Madison County, Alabama",0500000US01089,34185.0,48207.0,237502.0,34.0,41.5,12.6,20.2,21.9,9.1,24.7,13.7,89.7,38.4,90.8,37.2,1,89,Madison County,Alabama,2014,0.4701,58203.0,343229,CN0108900000000,"Madison County, AL",170377,159923,10454,6.1,0.34,0.415,0.126,0.20199999999999999,0.21899999999999997,0.091,0.247,0.13699999999999998,0.897,0.384,0.9079999999999999,0.37200000000000005,4.7649528320422165
"Madison County, Alabama",0500000US01089,34283.0,47675.0,240035.0,34.9,43.1,10.2,22.2,19.3,8.5,26.0,15.3,91.3,41.4,90.6,39.5,1,89,Madison County,Alabama,2015,0.4676,57993.0,346438,CN0108900000000,"Madison County, AL",170473,161071,9402,5.5,0.349,0.431,0.102,0.222,0.193,0.085,0.26,0.153,0.9129999999999999,0.414,0.9059999999999999,0.395,4.763383064223596
"Madison County, Alabama",0500000US01089,34226.0,48747.0,243888.0,24.9,53.8,9.2,22.6,20.0,7.1,23.8,16.8,90.3,40.6,91.8,40.0,1,89,Madison County,Alabama,2016,0.4664,60150.0,349973,CN0108900000000,"Madison County, AL",172125,163288,8837,5.1,0.249,0.5379999999999999,0.092,0.226,0.2,0.071,0.23800000000000002,0.168,0.903,0.406,0.9179999999999999,0.4,4.779242851806734
"Madison County, Alabama",0500000US01089,33947.0,50080.0,247593.0,26.4,55.3,9.9,20.6,21.2,8.0,25.0,16.3,91.2,41.3,90.6,34.9,1,89,Madison County,Alabama,2017,0.4668,61318.0,353213,CN0108900000000,"Madison County, AL",177879,170808,7071,4.0,0.264,0.5529999999999999,0.099,0.20600000000000002,0.212,0.08,0.25,0.163,0.912,0.413,0.9059999999999999,0.349,4.787595063696637
"Madison County, Alabama",0500000US01089,33799.0,51828.0,252672.0,28.3,49.1,13.2,20.0,20.2,8.2,26.9,16.6,91.9,43.5,92.2,39.7,1,89,Madison County,Alabama,2018,0.4673,63417.0,357560,CN0108900000000,"Madison County, AL",183468,177115,6353,3.5,0.28300000000000003,0.491,0.132,0.2,0.20199999999999999,0.08199999999999999,0.26899999999999996,0.166,0.919,0.435,0.922,0.397,4.802212541654175
"Madison County, Alabama",0500000US01089,35057.0,52680.0,257136.0,29.8,49.3,11.3,19.5,20.3,9.0,26.6,17.4,92.9,44.1,91.1,45.3,1,89,Madison County,Alabama,2019,0.462,65449.0,362276,CN0108900000000,"Madison County, AL",187839,182702,5137,2.7,0.298,0.493,0.113,0.195,0.203,0.09,0.266,0.174,0.929,0.441,0.9109999999999999,0.45299999999999996,4.815909650886774
"Marshall County, Alabama",0500000US01095,8333.0,10844.0,60947.0,28.7,33.9,1.7,33.1,22.2,9.0,7.5,5.4,77.3,13.0,66.8,8.9,1,95,Marshall County,Alabama,2010,0.462,37661.0,90867,CN0109500000000,"Marshall County, AL",41688,37721,3967,9.5,0.287,0.33899999999999997,0.017,0.331,0.222,0.09,0.075,0.054000000000000006,0.773,0.13,0.6679999999999999,0.08900000000000001,4.575903379034354
"Marshall County, Alabama",0500000US01095,8795.0,11470.0,62451.0,33.6,32.7,4.7,33.3,19.5,6.1,11.4,5.9,76.3,17.3,76.2,20.4,1,95,Marshall County,Alabama,2011,0.4648,38563.0,92052,CN0109500000000,"Marshall County, AL",41097,37235,3862,9.4,0.336,0.327,0.047,0.33299999999999996,0.195,0.061,0.114,0.059000000000000004,0.763,0.17300000000000001,0.762,0.204,4.586182074189073
