StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,info_check_country,info_check_term,info_check_interest rate,info_check_payback,info_check_compensation ,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,open_summary,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,med_trust,med_trustworthy,dv_lending_amount,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,dv_willingness,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,check_1,check_2,check_3,general_familiarity,general_attitudes,econ,econ_inequality,gender,age,edu,income,social_class,ideology,affiliation,hispanic,ethinicity,mTurkCode,inequality_des,inequality
12/8/22 11:56,12/8/22 12:06,0,98.167.1.154,100,615,1,12/8/22 12:06,R_1M0tu0dZDtAsS5l,,,,,36.2584,-115.1073,anonymous,EN,6,1,2,1,2,0.276,176.738,185.455,9,6.858,7.243,25.606,2,"The top third, middle third and bottom third have a 10,000 different between the classes.",0.236,152.569,153.426,11,5,4,1500,16.809,18.127,25.228,3,5,7.593,8.441,8.964,2,6,6,5,1,4,1,2,1,37,2,4,2,3,2,1,,266936003,low,0
12/8/22 12:00,12/8/22 12:07,0,167.224.165.133,100,373,1,12/8/22 12:07,R_2eWsc5VKOKOfnXS,,,,,36.1835,-94.1762,anonymous,EN,6,1,2,1,2,3.027,153.288,154.117,13,7.919,7.919,21.489,1,In distribution is broken up into three tiers within the country. Each tier represents a third of each group within the country.,10.938,56.709,86.87,9,4,4,503,14.77,14.77,15.529,1,3,7.361,7.361,8.219,1,5,4,2,4,5,3,3,1,40,2,8,2,4,3,2,2,548351763,low,0
12/8/22 12:02,12/8/22 12:08,0,173.172.83.15,100,348,1,12/8/22 12:08,R_2TBFPSMMx2TgApO,,,,,39.0537,-94.5906,anonymous,EN,6,1,2,1,2,42.021,57.958,59.144,5,0,0,27.401,0,"Income distribution in Bimboola falls into three distinct categories, with a top third, a middle third, and a bottom third. The differences in income distribution are relatively good.",20.289,98.029,98.872,6,6,6,503,31.728,31.728,33.201,1,6,5.78,5.78,6.634,1,3,3,3,1,5,2,5,1,49,2,2,1,6,2,2,1,360516959,low,0
12/8/22 12:08,12/8/22 12:11,0,65.60.186.127,100,188,1,12/8/22 12:11,R_2AN22EU9RicIF6P,,,,,40.0233,-83.0859,anonymous,EN,6,1,2,1,2,0,0,53.604,0,4.696,16.981,18.669,5,"Very unequal, with the top earning about 10x more than the bottom",2.669,7.906,38.323,3,4,4,300,0,0,18.48,0,3,0,0,5.916,0,7,7,7,3,4,2,2,2,24,5,9,3,4,3,2,2,209701889,high,1
12/8/22 12:05,12/8/22 12:12,0,174.28.88.40,100,374,1,12/8/22 12:12,R_31jfkOTDDcioJgs,,,,,35.141,-106.711,anonymous,EN,6,1,2,1,2,34.506,48.584,50.566,6,0,0,19.947,0,"The income distribution does not seem excessively unequal. It's divided according to three groups, but the average difference is only about $20K.",15.162,15.162,70.244,1,3,3,0,22.164,22.164,23.098,1,2,3.079,5.875,6.649,3,5,3,3,2,2,2,2,2,47,6,7,2,5,3,2,1,499152507,low,0
12/8/22 11:59,12/8/22 12:13,0,35.138.238.49,100,789,1,12/8/22 12:13,R_21GGy6iHrgJtvAW,,,,,28.2475,-82.4943,anonymous,EN,6,1,2,1,2,520.823,528.831,529.938,5,0,0,74.52,0,3 tiers where the top third and middle third are pretty close to each other but the bottom third is very poor.,14.679,14.679,37.092,1,4,4,499,6.742,6.742,16.185,1,5,37.607,38.545,39.236,2,6,7,5,2,4,3,3,1,37,3,11,2,3,1,2,1,314249261,high,1
12/8/22 12:08,12/8/22 12:14,0,24.130.139.63,100,363,1,12/8/22 12:14,R_eRlYPuNwUcjJW5r,,,,,37.7201,-121.919,anonymous,EN,6,1,2,1,2,50.389,85.062,89.421,6,0,0,24.507,0,The income distribution in Bimboola appears to be more equal than America and many other countries. The difference in income between the bottom 1/3 and the top 1/3 is relatively small in comparison.,16.469,100.845,109.208,2,6,6,503,27.202,27.202,34.2,1,3,8.314,8.719,10.501,2,4,4,3,2,3,3,3,2,57,6,11,3,7,2,2,1,708874574,low,0
12/8/22 12:10,12/8/22 12:15,0,75.166.160.49,100,276,1,12/8/22 12:15,R_UYHGne48sn0kYgN,,,,,39.6667,-105.0854,anonymous,EN,6,1,2,1,2,17.286,87.902,92.414,6,3.773,3.773,12.244,1,The amount of equality in income is pretty even across the board. ,8.611,8.611,27.294,1,4,4,963,4.503,6.424,14.861,2,4,1.137,1.804,4.222,2,4,4,3,5,5,4,4,1,40,5,10,3,3,3,2,5,720978261,low,0
12/8/22 12:07,12/8/22 12:15,0,108.41.116.241,100,505,1,12/8/22 12:15,R_XU2lEJu4w8c6Cqd,,,,,40.6631,-73.7601,anonymous,EN,6,1,2,1,2,45.306,78.388,81.68,8,22.165,22.165,40.488,1,"There is not a huge gap between the top, middle and bottom third of income distribution in Bimboola. The top is $53,500 the middle is $43,500 and the bottom is $33,500.",32.992,107.94,131.447,4,5,4,254,17.612,57.397,58.4,5,3,4.87,4.87,20.559,1,3,2,3,2,3,2,2,2,36,5,9,3,6,2,2,2,315491206,low,0
12/8/22 12:10,12/8/22 12:15,0,71.113.184.99,100,324,1,12/8/22 12:15,R_2V1uXYQtRGkO0Nt,,,,,40.1788,-77.0047,anonymous,EN,6,1,2,1,2,5.112,117.4,137.877,13,0,0,34.561,0,"It is a lot more fair than the US of A.  No one is rich, but I suppose that everyone can survive.",5.912,20.004,54.323,2,5,5,101,9.367,9.367,12.555,1,4,2.155,2.155,4.629,1,5,3,4,2,4,2,4,2,55,5,2,1,7,4,2,6,87732254,low,0
12/8/22 12:11,12/8/22 12:15,0,100.0.174.237,100,245,1,12/8/22 12:15,R_2QybSD6yRhQAPKb,,,,,42.2904,-71.0712,anonymous,EN,6,1,2,1,2,4.995,103.235,103.788,50,0.887,3.502,13.268,3,it is pretty unequal. the top make a lot more than the bottom third.,1.019,13.787,39.866,4,5,6,2910,1.736,15.631,16.353,6,6,4.998,4.998,5.301,1,6,6,6,3,5,3,4,1,29,5,9,3,6,2,2,1,134313568,high,1
12/8/22 12:12,12/8/22 12:15,0,50.223.132.21,100,203,1,12/8/22 12:15,R_pcTf720Zmea1u4V,,,,,40.6764,-73.8753,anonymous,EN,6,1,2,1,2,9.987,43.928,45.728,15,7.05,12.904,14.301,2,"Income distribution is the smoothness or equality with which income is dealt out among members of a society. If everyone earns exactly the same amount of money, then the income distribution is perfectly equal.",8.628,33.503,36.973,4,7,7,3000,5.54,8.866,10.461,3,7,1.733,2.98,4.238,2,7,7,7,7,7,5,5,2,41,6,6,5,1,1,1,,401165222,low,0
12/8/22 12:09,12/8/22 12:15,0,98.20.153.150,100,356,1,12/8/22 12:15,R_1OV5CGNUgQog9vu,,,,,36.6482,-90.8094,anonymous,EN,6,1,2,1,2,47.587,62.193,63.589,5,0,0,31.751,0,The top third makes 7 times more than the bottom third. and the middle third makes 5 times more.,34.354,34.354,80.308,1,3,4,1006,38.01,38.01,39.576,1,4,6.339,6.339,8.877,1,6,7,7,3,6,1,3,2,51,2,3,1,7,2,2,4,700327269,high,1
12/8/22 12:11,12/8/22 12:16,0,73.157.51.110,100,250,1,12/8/22 12:16,R_Y9LjPCGvIb7qZbz,,,,,47.7345,-117.447,anonymous,EN,6,1,2,1,2,39.492,62.248,63.299,11,6.275,6.275,22.086,1,"The incomes are very fairly distributed, with there being only small amounts of inequality between the top third and bottom third.",13.259,30.462,65.679,2,6,6,1010,12.355,17.004,18.437,3,7,2.586,2.586,4.397,1,3,3,1,3,7,4,3,1,38,5,10,4,5,2,2,1,355430399,low,0
12/8/22 11:53,12/8/22 12:16,0,12.250.96.30,100,1380,1,12/8/22 12:16,R_3dDOjt2jOTTanFc,,,,,33.1909,-96.6198,anonymous,EN,6,1,2,1,2,328.384,566.631,567.339,29,5.507,8.422,11.623,5,It seems that the distribution of wealth according to social class is not so wide from one class to another.,14.562,73.894,75.881,8,5,5,1721,3.876,10.893,11.781,2,4,3.823,3.823,5.037,1,4,4,4,1,4,3,3,1,30,5,5,3,5,2,2,1,993313299,low,0
12/8/22 12:09,12/8/22 12:16,0,202.182.71.22,100,429,1,12/8/22 12:16,R_1hQJq1ieKFlri2j,,,,,40.7123,-74.0068,anonymous,EN,6,1,2,1,2,3.289,167.455,168.711,15,1.813,1.813,15.394,1,"Based on their annual incomes, Bimboolian people can be categorized into three groups: the top 1/3, the middle 1/3, and the bottom 1/3. The chart below depicts the average annual income of each group.",1.52,51.279,60.377,6,6,6,1999,3.031,37.528,39.26,5,6,3.747,3.747,5.569,1,3,6,2,6,5,4,3,1,63,6,9,3,5,1,2,1,230625519,low,0
12/8/22 12:09,12/8/22 12:16,0,184.91.127.17,100,462,1,12/8/22 12:16,R_puDN1KNnGh3mlUZ,,,,,28.6524,-81.4897,anonymous,EN,6,1,2,1,2,4.51,286.459,287.362,10,0,0,18.218,0,It is relatively close with only ten thousand difference between each group.,12.961,12.961,39.721,1,5,4,499,17.804,26.545,27.739,3,3,6.413,6.413,7.558,1,4,3,3,1,4,2,2,2,43,2,1,1,7,2,2,1,735066066,low,0
12/8/22 12:11,12/8/22 12:17,0,76.128.223.158,100,377,1,12/8/22 12:17,R_3rP1ORJp08AG5YU,,,,,26.6371,-80.0841,anonymous,EN,6,1,2,1,2,33.926,76.482,77.645,12,36.622,39.006,40.485,2,The income distribution is very unequal. There is a large difference in the bottom thirds income from the middle and top incomes.,17.726,88.48,89.883,5,2,2,503,15.584,32.687,34.724,2,3,5.425,5.425,6.761,1,6,7,6,4,6,3,3,2,70,2,4,2,6,2,2,1,39956813,high,1
12/8/22 12:10,12/8/22 12:17,0,65.215.31.53,100,448,1,12/8/22 12:17,R_a9pzRZORlAtVoZj,,,,,40.8547,-73.9218,anonymous,EN,6,1,2,1,2,32.466,177.451,179.36,7,11.384,21.766,25.109,4,"The distribution of income is simply a statistical measure of how many people earn or receive various amounts of income. However, people, including many economists, often mistakenly talk as if society is “distributing” income and people are passively receiving it.
",8.745,80.621,85.387,6,7,7,3000,26.866,29.764,30.544,2,7,2.518,2.518,4.532,1,6,4,4,6,6,5,5,2,35,5,5,3,7,2,2,2,268471463,high,1
12/8/22 12:07,12/8/22 12:17,0,71.204.64.105,100,628,1,12/8/22 12:17,R_2U5SUEkAySBb9My,,,,,33.852,-84.1152,anonymous,EN,6,1,2,1,2,19.63,342.632,344.168,25,6.01,6.01,20.471,1,very well valuable points,3.992,11.3,13.902,2,7,6,2527,3.886,12.428,13.287,2,7,1.862,3.182,11.621,2,7,6,6,6,6,4,5,1,68,6,12,3,1,2,2,1,266568606,high,1
12/8/22 12:13,12/8/22 12:18,0,4.4.48.253,100,273,1,12/8/22 12:18,R_1hMz3i0t4oKdiDC,,,,,30.3023,-97.6914,anonymous,EN,6,1,2,1,2,42.482,83.458,85.056,8,10.296,11.65,17.945,2,There are huge gaps between each group but the top third overall doesn't make much. The bottom third makes very little,23.612,23.612,49.564,1,2,2,1001,17.945,17.945,18.72,1,2,3.363,5.084,5.912,3,7,7,7,2,1,2,3,2,28,6,7,3,5,2,2,1,931598356,high,1
12/8/22 12:13,12/8/22 12:19,0,59.152.105.233,100,362,1,12/8/22 12:19,R_3IaQOq2DumaXRMa,,,,,23.8672,90.3927,anonymous,EN,6,1,2,1,2,3.577,117.116,130.828,17,0,0,14.143,0,I think its really cool,6.431,126.299,133.806,8,5,4,1272,2.511,2.511,12.892,1,4,1.128,1.128,3.943,1,3,4,3,3,4,2,3,1,33,4,4,3,7,2,2,1,565706409,low,0
12/8/22 11:59,12/8/22 12:19,0,45.131.195.167,100,1242,1,12/8/22 12:19,R_OrLHnT5WFp4xiIV,,,,,40.7876,-74.06,anonymous,EN,6,1,2,1,2,15.142,192.268,235.767,9,24.48,30.562,34.06,5,It has three areas from the top third which has more investment to bottom with the lowest.,4.983,137.741,140.4,4,6,7,1999,10.62,15.115,15.917,2,6,39.044,44.677,46.656,2,7,6,2,6,5,4,2,1,30,5,9,3,7,2,1,,485667827,low,0
12/8/22 12:14,12/8/22 12:19,0,74.89.193.170,100,310,1,12/8/22 12:19,R_2PtaeQbewuJzFcY,,,,,41.0551,-72.4289,anonymous,EN,6,1,2,1,2,2.909,96.536,97.228,26,2.765,4.724,30.787,2,"It's a pretty big difference from the top to the bottom, The top third make 10x the lowest. ",0.855,81.462,83.71,23,4,3,1001,1.378,17.684,18.262,8,3,2.785,3.365,4.029,2,7,7,6,6,7,2,3,1,54,3,8,3,6,2,2,1,508020215,high,1
12/8/22 12:09,12/8/22 12:20,0,64.250.241.220,100,682,1,12/8/22 12:20,R_3j6TePyu3p7Xktg,,,,,36.1724,-115.0677,anonymous,EN,6,1,2,1,2,7.31,277.84,279.459,9,2.588,2.588,17.06,1,Bimboola's income shows that they're distribution is good because their top 1/3 is at $78.5k,125.301,242.423,243.56,3,7,7,1500,14.733,39.037,39.679,3,7,3.833,4.265,4.877,2,7,1,7,1,1,2,3,1,32,2,2,2,4,3,2,4,632852858,high,1
12/8/22 12:16,12/8/22 12:21,0,173.186.160.65,100,311,1,12/8/22 12:21,R_3q7DQINCdmFXkS2,,,,,31.0827,-83.6834,anonymous,EN,6,1,2,1,2,10.821,65.162,66.349,5,8.525,26.336,32.25,5,"They can be categorized in the top, middle or bottom 1/3 group.",1.909,66.374,67.709,6,5,4,2075,11.89,37.286,40.297,4,5,3.076,3.076,6.34,1,4,3,5,5,6,4,3,2,40,3,7,1,5,2,2,2,284472286,low,0
12/8/22 12:17,12/8/22 12:21,0,98.215.93.19,100,278,1,12/8/22 12:21,R_UaKH7Ftes1kfaUx,,,,,40.4693,-88.9424,anonymous,EN,6,1,2,1,2,8.897,86.666,87.275,10,3.966,3.966,21.836,1,"The income is divided into three groups, top, middle and bottom. The top makes an average 78,50, the middle makes 43,500 and the bottom makes 8,500. It's quite a wide gap between bottom and top.",16.288,16.288,72.786,1,5,5,0,9.748,9.748,10.851,1,2,4.349,4.349,6.569,1,6,7,6,2,4,2,2,1,33,5,5,2,6,2,2,1,858281163,high,1
12/8/22 12:17,12/8/22 12:21,0,71.77.157.207,100,273,1,12/8/22 12:21,R_x4nHsIwQ5cUiH0B,,,,,35.1873,-79.473,anonymous,EN,6,1,2,1,2,3.765,88.71,89.905,9,12.012,12.602,26.045,2,While it is not nearly as unequal as the US it does have a disparity of income.,13.442,13.442,47.46,1,5,5,1504,31.133,36.6,37.294,5,4,4.366,4.366,5.45,1,7,7,5,3,4,2,3,2,61,6,2,3,7,2,2,1,869970865,low,0
12/8/22 12:07,12/8/22 12:21,0,71.63.47.189,100,843,1,12/8/22 12:21,R_116HYpoMiD5c6E4,,,,,37.3392,-77.4175,anonymous,EN,6,1,2,1,2,45.491,91.761,103.203,5,0,0,15.142,0,Incomes are at three group levels.,25.042,25.042,34.233,1,4,5,1031,29.454,29.454,31.225,1,4,5.391,5.391,6.611,1,7,6,6,2,2,3,3,2,49,4,3,2,6,2,2,1,609544842,high,1
12/8/22 12:17,12/8/22 12:21,0,98.59.117.84,100,284,1,12/8/22 12:22,R_WxhzFUcs79uCpMJ,,,,,44.8058,-93.6071,anonymous,EN,6,1,2,1,2,26.913,69.007,70.102,7,0,0,52.634,0,"Bimboola is a fairly equal country, with only about $20,000 separating the top and bottom earners. ",8.427,43.274,59.69,6,5,6,3000,15.014,15.014,17.092,1,5,2.835,2.835,3.74,1,4,3,3,5,5,4,4,2,32,5,1,1,1,1,2,6,799425466,low,0
12/8/22 12:20,12/8/22 12:23,0,158.62.212.105,100,187,1,12/8/22 12:23,R_2rkEjpbGT9eQckh,,,,,40.7123,-74.0068,anonymous,EN,6,1,2,1,2,10.941,30.105,33.918,13,6.505,11.38,11.901,2,"Income distribution is the smoothness or equality with which income is dealt out among members of a society. If everyone earns exactly the same amount of money, then the income distribution is perfectly equal.",9.618,34.312,37.399,5,7,7,3000,5.589,7.761,11.526,3,7,2.207,2.207,4.346,1,7,7,7,7,7,5,5,1,60,4,6,5,1,1,1,,384816517,low,0
12/8/22 12:16,12/8/22 12:24,0,72.209.177.161,100,440,1,12/8/22 12:24,R_1JFKPGS6stUkxLd,,,,,37.0687,-97.031,anonymous,EN,6,1,2,1,2,1.73,76.168,76.891,13,2.214,82.945,84.204,6,"Income distribution across all thirds from top to bottom are about equal except for the top having $10,000 more than the middle who has $10,000 more than the bottom. Income distribution is actually reasonable. ",1.28,98.82,113.642,5,5,5,1001,10.134,10.134,13.932,1,5,3.642,5.059,5.598,2,3,3,3,6,5,3,3,1,31,2,6,2,4,3,2,1,890278231,low,0
12/8/22 12:18,12/8/22 12:24,0,98.211.139.207,100,321,1,12/8/22 12:24,R_2tumnBfUDgBCuYW,,,,,25.761,-80.2325,anonymous,EN,6,1,2,1,2,4.589,104.702,106.078,11,2.275,2.275,11.989,1,"The bottom third of Bimboolans have little money, with the top two thirds significantly wealthier.",1.231,11.777,87.311,2,5,5,507,20.381,22.867,23.829,2,3,4.454,5.591,6.745,3,5,7,5,5,3,4,4,1,42,6,4,2,7,2,1,,957206074,high,1
12/8/22 12:19,12/8/22 12:25,0,38.76.65.32,100,367,1,12/8/22 12:25,R_3iPiEYB0dIJzjiI,,,,,40.8171,-73.9392,anonymous,EN,6,1,2,1,2,28.796,172.669,173.479,19,1.721,9.741,12.998,5,The income distribution is very unequal due to the fact that it seems the top earn way more money then the bottom third.,35.348,36.086,62.672,2,5,4,1086,3.675,15.737,16.605,5,3,1.268,2.552,4.114,3,7,7,6,5,4,3,5,1,23,4,11,4,6,2,1,,883527044,high,1
12/8/22 12:21,12/8/22 12:26,0,71.60.67.237,100,292,1,12/8/22 12:26,R_1gAyqhjKbCZTuCB,,,,,41.0266,-80.3498,anonymous,EN,6,1,2,1,2,39.28,65.352,66.726,9,0,0,29.523,0,"Bimboolian people can be classified into three groups, higher earners, middle earners, and low earners.",19.131,19.131,62.895,1,6,5,1010,22.06,22.06,23.212,1,5,5.02,5.804,6.803,3,5,5,4,2,5,3,3,1,64,3,5,2,6,2,2,1,901702894,low,0
12/8/22 12:15,12/8/22 12:26,0,64.179.183.7,100,626,1,12/8/22 12:26,R_3CTaHix3iZPHqRg,,,,,44.3692,-103.3617,anonymous,EN,6,1,2,1,2,120.912,183.823,184.91,5,0,0,54.638,0,"The top 1/3 makes the most money overall, with the middle 1/3 making fairly good money.  The bottom 1/3 hardly makes any money and would be a big loan risk.",31.559,31.559,112.873,1,2,2,249,101.203,115.244,124.943,10,2,5.825,5.825,7.29,1,7,7,7,2,2,3,3,2,65,5,4,3,6,2,2,1,909962706,high,1
12/8/22 12:23,12/8/22 12:28,0,76.138.252.87,100,279,1,12/8/22 12:28,R_Wk4adpNa7GuZ63T,,,,,45.6952,-122.6541,anonymous,EN,6,1,2,1,2,38.64,106.225,107.364,10,8.147,9.587,15.951,4,"Income distribution is divided into thirds. There is a bottom, middle, and top.",17.331,18.753,49.556,2,2,3,499,13.096,13.096,14.03,1,4,3.549,3.549,4.701,1,6,7,5,7,5,2,2,1,37,3,4,2,6,2,2,1,87727238,high,1
12/8/22 12:23,12/8/22 12:28,0,98.217.19.212,100,300,1,12/8/22 12:28,R_3Gy5hyKoiqhOAgI,,,,,42.0857,-70.999,anonymous,EN,6,1,2,1,2,52.177,100.403,101.02,6,0,0,14.581,0,It has 3 tiers where there is extremely poor to moderate income. ,20.448,20.448,54.577,1,2,2,706,28.002,28.002,29.02,1,3,3.993,8.407,10.798,3,6,7,7,5,6,3,3,2,47,3,10,3,5,2,2,1,470517797,high,1
12/8/22 12:30,12/8/22 12:32,0,67.190.240.96,100,147,1,12/8/22 12:32,R_27U38hfd3xem59S,,,,,30.3122,-81.7243,anonymous,EN,6,1,2,1,2,21.888,41.024,42.158,8,0,0,13.753,0,"It is relatively homogenous, without large class differences.",8.27,8.27,14.918,1,4,4,503,12.326,12.326,13.774,1,3,3.986,3.986,4.867,1,3,3,2,3,5,3,3,1,28,6,7,4,7,2,2,1,482066355,low,0
12/8/22 12:12,12/8/22 12:34,0,207.244.89.162,100,1344,1,12/8/22 12:34,R_3FP4A03fFDcTA7y,,,,,39.715,-75.6178,anonymous,EN,6,1,2,1,2,607.483,700.33,701.597,15,0,0,18.237,0,The gap between the rich and the poor is large.,318.115,335.056,354.415,2,5,5,1504,12.421,22.697,23.642,2,5,1.973,1.973,3.92,1,7,7,7,6,6,3,4,1,23,5,8,3,6,2,2,2,132717079,high,1
12/8/22 12:31,12/8/22 12:36,0,209.237.107.3,100,296,1,12/8/22 12:36,R_ZDmwVzmuarppdTj,,,,,45.0116,-93.0351,anonymous,EN,6,1,2,1,2,76.509,125.64,126.482,6,7.131,7.596,16.038,2,It is fairly equally distributed as the top third has about 60% more than the bottom third.  This is much better than most nations. ,6.749,6.749,48.651,1,6,6,1500,11.608,11.608,12.457,1,6,1.614,1.614,6.869,1,3,3,3,5,2,3,4,1,38,5,10,3,6,2,2,1,12251505,low,0
12/8/22 12:32,12/8/22 12:36,0,65.131.221.169,100,270,1,12/8/22 12:36,R_3oL53JD364LKHpm,,,,,40.2854,-82.6793,anonymous,EN,6,1,2,1,2,39.055,76.16,77.363,10,28.713,28.713,30.343,1,The bottom third is at a significant disadvantage while the top 2/3 difference is much smaller,7.717,41.248,53.848,2,4,4,1001,24.232,25.319,25.925,2,4,2.68,3.049,4.439,2,7,7,7,3,4,3,4,1,29,2,1,1,7,3,2,1,895240416,high,1
12/8/22 12:38,12/8/22 12:41,0,68.82.50.181,100,199,1,12/8/22 12:41,R_2sXZJUyLzMc4jou,,,,,40.0022,-75.3008,anonymous,EN,6,1,2,1,2,6.156,57.428,57.677,9,9.708,9.708,11.862,1,"The income distribution is not too unequal because the difference between the three groups of income is between 10,000 to 20,000",10.999,10.999,57.22,1,5,5,1500,6.964,10.654,11.146,2,4,2.525,2.525,3.705,1,5,5,4,1,1,2,2,2,31,7,11,3,4,2,2,4,17611207,low,0
12/8/22 12:42,12/8/22 12:49,0,71.31.3.187,100,383,1,12/8/22 12:49,R_SCcYMJdG4FBqP5v,,,,,37.2664,-84.6026,anonymous,EN,6,1,2,1,2,34.35,66.689,68.371,9,0,0,31.856,0,"There is a very large gap between the lowest 1/3 of earners in bimboola and the highest. The people on the lowest end make in my opinion an unlivable wage. The people at the top make nearly 10 times that. The people in the middle I would say make a normal living wage, but are by no means comfortable.",25.399,25.399,155.478,1,2,2,0,18.126,18.126,21.299,1,1,4.786,4.786,5.686,1,7,7,7,2,6,2,3,1,33,2,4,1,7,2,2,1,553469603,high,1
12/8/22 12:43,12/8/22 12:49,0,47.200.100.100,100,347,1,12/8/22 12:49,R_1GIB9CcIp4ccHsz,,,,,27.893,-82.5074,anonymous,EN,6,1,2,1,2,13.343,58.878,59.784,9,5.372,5.372,63.614,1,It is pretty fair and equal.,6.831,6.831,60.494,1,4,4,1504,6.621,12.411,13.711,2,4,2.036,2.676,4.328,2,1,2,1,1,4,3,2,1,32,5,10,3,7,2,2,1,687144583,low,0
12/8/22 12:48,12/8/22 12:53,0,47.227.120.54,100,296,1,12/8/22 12:53,R_1IyIy1XK1T9vatS,,,,,39.7436,-86.1158,anonymous,EN,6,1,2,1,2,1.061,99.062,99.582,8,2.698,5.29,24.777,2,It's very unevenly distributed.,9.321,21.905,31.471,2,1,1,0,10.386,10.386,11.742,1,1,5.869,5.869,6.829,1,7,7,7,3,4,3,3,2,26,2,7,2,1,1,2,1,511440,high,1
12/8/22 12:48,12/8/22 12:53,0,75.90.61.142,100,291,1,12/8/22 12:53,R_1Hjei0tqkJ9YxXj,,,,,29.8097,-82.4675,anonymous,EN,6,1,2,1,2,41.963,84.531,84.844,8,0,0,19.126,0,The income distribution is separated into thirds and is very unequal. The top third makes almost ten times the bottom third.,19.065,19.065,68.848,1,3,4,0,16.889,16.889,18.862,1,2,5.729,5.729,6.965,1,7,7,7,6,7,3,4,1,36,5,3,1,6,2,2,1,927461633,high,1
12/8/22 12:52,12/8/22 12:58,0,73.187.15.130,100,378,1,12/8/22 12:58,R_3fe3NTXd4nXqzQI,,,,,40.0691,-76.5606,anonymous,EN,6,1,2,1,2,77.632,183.23,184.386,8,0,0,21.437,0,Looks like the income distribution is not that different between the three groups.  The top earners only make 20000 more than the lowest earners.,12.407,74.721,75.64,12,4,4,1001,5.003,7.066,11.225,2,5,3.222,3.759,4.401,2,3,3,3,2,5,2,3,2,45,2,10,2,2,1,2,1,514087909,low,0
12/8/22 12:43,12/8/22 13:01,0,96.11.217.118,100,1079,1,12/8/22 13:01,R_3P7wafByBRfduxG,,,,,38.0012,-84.5325,anonymous,EN,6,1,2,1,2,35.117,65.001,70.026,8,0,0,11.516,0,It seems to be mildly fair,474.374,736.545,756.133,6,7,7,1006,24.64,106.325,108.074,4,7,2.055,2.055,4.189,1,5,3,3,6,7,3,3,2,45,4,8,3,5,2,2,1,85697619,low,0
12/8/22 12:59,12/8/22 13:03,0,174.194.133.72,100,246,1,12/8/22 13:03,R_3KUV8gbItHyhK0R,,,,,37.7794,-122.2178,anonymous,EN,6,1,2,1,2,23.153,51.199,52.275,6,0,0,13.714,0,"The top 1/3 of the country earns $78,500. The middle 1/3 earns $43,500. The bottom 1/3 earns $8500. ",36.466,36.466,83.012,1,2,2,0,6.148,6.148,16.087,1,1,2.605,2.605,4.545,1,6,7,7,2,4,2,2,2,27,5,1,1,5,3,1,,623121475,high,1
12/8/22 13:07,12/8/22 13:12,0,47.211.88.189,100,324,1,12/8/22 13:12,R_3s08c3QVsfU7ApW,,,,,31.2232,-92.3203,anonymous,EN,6,1,2,1,2,22.847,110.825,111.638,12,10.205,10.205,24.904,1,"Income is distributed into three tiers, top middle and bottom. ",8.819,55.034,71.315,5,6,6,3000,15.056,23.909,24.771,3,6,6.371,7.736,8.485,2,3,3,2,7,7,2,2,2,44,5,11,3,5,2,2,1,226723750,low,0
12/8/22 13:14,12/8/22 13:20,0,76.113.133.172,100,349,1,12/8/22 13:20,R_3r08shW0AeSvNdc,,,,,45.0228,-93.3012,anonymous,EN,6,1,2,1,2,117.713,134.923,136.019,6,0,0,32.31,0,"Income is cut into three different groups - lower, middle, and upper class.",38.607,38.607,65.141,1,4,4,1500,11.325,11.325,12.491,1,3,5.938,5.938,7.063,1,6,7,7,4,4,2,2,2,35,5,8,2,3,3,2,2,567428039,high,1
