StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q89_First Click,Q89_Last Click,Q89_Page Submit,Q89_Click Count,Q102_First Click,Q102_Last Click,Q102_Page Submit,Q102_Click Count,quiz_highIn.,quiz_lowIn.,quiz_lowF.,quiz_highF.,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,quiz_lowIn.2,quiz_highIn.2,quiz_lowF.2,quiz_highF.2,dv_host,dv_accept,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,med_trust,med_trustworthy,check_inequality,check_familiarity,host_exp,general_familiarity,general_attitudes,econ,econ_inequality,gender,age,edu,income,social_class,ideology,affiliation,hispanic,ethinicity,Q275,Q276,Q277,Q278,Q279,Q280,mTurkCode,inequality_des,inequality,familiarity_des,familiarity,wave
1/2/23 12:47,1/2/23 12:50,0,76.118.224.158,100,197,1,1/2/23 12:50,R_1jNzUMdVBYTG1Tm,,,,,42.2463,-70.9972,anonymous,EN,0,0,36.811,0,0,0,11.903,0,,8,1,,,,,,,,,,4,4,6.488,8.216,15.648,4,4,4,1,1,2,4,2,3,3,2,31,6,11,4,4,3,2,1,1,,2,,2,,1645027,low,0,low,0,2
1/2/23 12:47,1/2/23 12:50,0,99.61.109.6,100,201,1,1/2/23 12:50,R_22AnnQfeqmCrGbp,,,,,28.5727,-80.8206,anonymous,EN,0,0,32.655,0,0,0,12.223,0,,8,1,,,,,,,,,,6,5,4.79,9.662,10.938,4,6,5,2,1,2,3,6,3,3,1,39,3,5,2,6,2,2,1,1,,2,,2,,7368237,low,0,low,0,2
1/2/23 12:47,1/2/23 12:50,0,73.168.151.107,100,199,1,1/2/23 12:50,R_29cf90tz2xC8EPk,,,,,41.6227,-86.2452,anonymous,EN,0,0,48.378,0,0,0,13.964,0,2,,1,,,,,,,,,,3,3,11.774,15.039,16.282,2,2,2,7,1,2,2,1,1,3,2,34,5,1,1,7,2,2,1,1,,2,,2,,8154518,high,1,low,0,2
1/2/23 12:47,1/2/23 12:51,0,108.160.227.74,100,191,1,1/2/23 12:51,R_2BqSxKAlv1shuhE,,,,,41.7441,-91.6132,anonymous,EN,0,0,28.768,0,0,0,14.018,0,,8,,2,,,,,,,,,7,7,17.065,19.247,20.084,2,5,5,2,4,2,2,4,2,2,1,31,5,3,2,4,2,2,1,1,,2,,2,,4486973,low,0,high,1,2
1/2/23 12:49,1/2/23 12:51,0,104.174.155.238,100,123,1,1/2/23 12:51,R_1my2X4UqZ7HbKbd,,,,,33.9376,-118.3582,anonymous,EN,0,0,14.655,0,0,0,11.182,0,2,,1,,,,,,,,,,5,4,4.827,6.239,7.039,2,4,4,7,1,2,5,4,2,2,1,35,6,10,2,4,3,2,4,1,,2,,2,,1252872,high,1,low,0,2
1/2/23 12:49,1/2/23 12:51,0,68.46.63.103,100,89,1,1/2/23 12:51,R_3fk59OLUm2lZefV,,,,,44.9764,-93.224,anonymous,EN,0,0,11.237,0,13.782,13.782,16.145,1,2,,,2,,,,,,,,,6,6,4.488,5.482,6.308,2,5,5,7,5,2,3,4,3,4,1,32,5,3,2,7,2,2,1,1,,2,,2,,1940564,high,1,high,1,2
1/2/23 12:48,1/2/23 12:51,0,45.18.44.132,100,174,1,1/2/23 12:51,R_1LoqL9HRqpvLRoy,,,,,33.7672,-86.8117,anonymous,EN,0,0,24.964,0,0,0,11.68,0,,1,,2,0,0,11.261,0,8,,,,7,7,6.343,8.305,9.069,2,7,7,2,4,2,4,6,2,2,2,37,4,10,3,2,1,2,1,1,,2,,2,,7417169,low,0,high,1,2
1/2/23 12:45,1/2/23 12:51,0,50.96.230.155,100,364,1,1/2/23 12:51,R_9zBVGHeo16ZXyz7,,,,,42.093,-79.244,anonymous,EN,11.22,12.216,114.092,3,4.122,4.122,24.102,1,2,,1,,,,,,,,,,7,7,6.862,19.7,21.17,4,6,5,7,1,2,1,4,2,2,2,51,2,6,1,1,1,2,1,1,,2,,2,,691125,high,1,low,0,2
1/2/23 12:46,1/2/23 12:51,0,99.13.217.125,100,286,1,1/2/23 12:51,R_1n0kZSsa73IANkM,,,,,30.8648,-88.6503,anonymous,EN,0,0,66.658,0,0,0,20.597,0,2,,1,,,,,,,,,,6,6,5.265,11.538,14.301,5,5,5,7,1,2,5,6,3,3,2,43,5,6,3,6,2,2,1,1,n/a,2,n/a,2,n/a,9456664,high,1,low,0,2
1/2/23 12:47,1/2/23 12:51,0,24.168.198.182,100,255,1,1/2/23 12:51,R_pDzeQgC3MoOxM8V,,,,,34.0737,-81.1863,anonymous,EN,2.469,2.469,26.918,1,46.184,46.184,46.794,1,2,,1,,,,,,,,,,5,6,0.251,46.06,46.796,6,5,5,5,1,2,4,5,3,3,1,33,5,10,3,5,2,2,1,1,,2,,2,,7572095,high,1,low,0,2
1/2/23 12:47,1/2/23 12:51,0,73.11.84.147,100,214,1,1/2/23 12:51,R_1gtM4xKdTLJGRf2,,,,,45.6652,-122.5215,anonymous,EN,0,0,25.516,0,0,0,12.482,0,2,,1,,,,,,,,,,3,4,28.572,32.588,33.617,3,2,2,7,1,2,6,7,3,3,2,35,5,11,3,2,1,1,,1,,2,,2,,8176347,high,1,low,0,2
1/2/23 12:47,1/2/23 12:51,0,162.142.38.26,100,228,1,1/2/23 12:51,R_31ZXhgN3SodDV79,,,,,40.387,-105.0938,anonymous,EN,0,0,41.328,0,23.956,23.956,25.312,1,2,,,2,,,,,,,,,7,7,7.797,9.001,10.576,2,6,6,7,4,2,7,3,2,2,2,44,5,9,3,7,2,2,1,1,,2,,2,,2281500,high,1,high,1,2
1/2/23 12:48,1/2/23 12:51,0,172.58.63.83,100,205,1,1/2/23 12:51,R_21vnT8B4ICQEb6C,,,,,39.7388,-104.9868,anonymous,EN,1,1,21.317,1,0,0,12.428,0,2,,,2,,,,,,,,,7,7,7.439,9.455,10.484,3,7,7,7,2,2,5,4,4,3,2,41,5,5,2,3,1,2,1,1,,2,,2,,7551977,high,1,high,1,2
1/2/23 12:45,1/2/23 12:51,0,185.187.243.231,100,349,1,1/2/23 12:51,R_5u5OpDMvwVzbLTX,,,,,40.7157,-74,anonymous,EN,0,0,75.79,0,0,0,19.658,0,2,,,2,,,,,,,,,7,7,9.997,12.999,13.91,2,4,4,7,5,2,5,4,3,3,1,31,5,9,3,1,3,2,2,1,,2,,2,,5031974,high,1,high,1,2
1/2/23 12:48,1/2/23 12:51,0,50.108.255.213,100,168,1,1/2/23 12:51,R_3nOsxd1oP76DQ7p,,,,,43.0166,-74.648,anonymous,EN,0,0,28.765,0,0,0,10.971,0,2,,,2,,,,,,,,,6,5,3.277,9.251,10.032,3,5,5,7,4,2,2,5,2,3,1,30,2,4,2,3,3,2,1,1,,2,,2,,1829259,high,1,high,1,2
1/2/23 12:45,1/2/23 12:51,0,172.58.47.53,100,384,1,1/2/23 12:51,R_3koCmm9DLIMn91w,,,,,43.6165,-116.2001,anonymous,EN,5.4,12.253,46.908,3,0,0,38.186,0,,8,,2,,,,,,,,,7,7,15.859,18.339,22.85,2,7,7,1,6,2,2,7,3,2,2,60,3,8,3,4,2,2,1,1,,2,,2,,3984801,low,0,high,1,2
1/2/23 12:48,1/2/23 12:51,0,98.240.24.117,100,176,1,1/2/23 12:51,R_3KCJ8avWX487DQo,,,,,35.1893,-86.1098,anonymous,EN,0,0,36.555,0,0,0,11.003,0,2,,,2,,,,,,,,,5,5,7.982,10.021,10.897,2,5,5,7,1,2,5,6,3,3,2,61,3,6,1,1,1,2,1,1,,2,,2,,5278508,high,1,high,1,2
1/2/23 12:44,1/2/23 12:52,0,76.185.187.47,100,438,1,1/2/23 12:52,R_2PdvUPafJMM5k79,,,,,29.4247,-98.4621,anonymous,EN,1.321,1.321,51.665,1,1.508,1.508,106.778,1,2,,,2,,,,,,,,,6,6,97.792,100.661,101.224,6,6,5,7,5,2,5,5,2,3,1,41,3,3,1,7,2,1,,1,,2,,2,,6835583,high,1,high,1,2
1/2/23 12:46,1/2/23 12:52,0,108.175.11.160,100,368,1,1/2/23 12:52,R_1hGN0bRHXdk24F6,,,,,36.0496,-95.8858,anonymous,EN,57.907,57.907,58.219,1,0,0,14.923,0,2,,,2,,,,,,,,,6,6,6.322,8.218,9.403,2,5,6,5,6,1,6,6,4,4,1,31,5,10,4,6,2,2,2,1,,2,,2,,4452979,high,1,high,1,2
1/2/23 12:49,1/2/23 12:52,0,96.27.63.160,100,142,1,1/2/23 12:52,R_2P1huIZMCdmBapH,,,,,42.5148,-82.9967,anonymous,EN,0,0,16.814,0,0,0,11.602,0,,8,1,,,,,,,,,,6,6,10.004,10.854,12.048,2,6,6,1,1,2,2,4,3,3,2,40,3,4,1,7,2,2,1,1,,2,,2,,26869,low,0,low,0,2
1/2/23 12:49,1/2/23 12:52,0,97.103.132.81,100,139,1,1/2/23 12:52,R_01XuuHGFr6iasQF,,,,,28.1404,-80.6514,anonymous,EN,19.156,19.156,20.226,1,0,0,10.935,0,2,,1,,,,,,,,,,2,3,1.306,7.979,9.802,8,4,4,7,1,1,7,6,4,3,1,32,5,11,2,5,2,2,1,1,N/A,2,N/A,2,N/A,2746871,high,1,low,0,2
1/2/23 12:49,1/2/23 12:52,0,104.136.102.213,100,138,1,1/2/23 12:52,R_1obCdHcSPGDAXKt,,,,,28.2454,-81.2832,anonymous,EN,0,0,22.45,0,1.819,10.111,11.205,4,2,,,2,,,,,,,,,7,7,1.108,7.458,8.097,7,6,6,7,7,2,6,6,2,2,2,34,5,11,4,4,2,2,1,1,,2,,2,,9221950,high,1,high,1,2
1/2/23 12:50,1/2/23 12:52,0,73.218.21.56,100,124,1,1/2/23 12:52,R_1Lwl06QJfEeJ7Dr,,,,,43.2548,-70.8762,anonymous,EN,0,0,12.887,0,0,0,11.204,0,2,,,2,,,,,,,,,7,7,7.854,14.004,14.709,6,4,4,7,6,2,2,2,2,2,2,47,3,6,2,2,1,2,6,1,,2,,2,,5231240,high,1,high,1,2
1/2/23 12:49,1/2/23 12:52,0,71.132.253.122,100,176,1,1/2/23 12:52,R_1IKJoDW4d70UYAN,,,,,29.522,-98.5305,anonymous,EN,0,0,38.877,0,0,0,13.165,0,2,,1,,,,,,,,,,4,4,10.606,14.557,15.204,3,4,4,4,1,2,3,4,2,1,2,33,2,4,3,4,2,1,,1,,2,,2,,2612124,high,1,low,0,2
1/2/23 12:47,1/2/23 12:52,0,135.26.68.209,100,318,1,1/2/23 12:52,R_OfWmblH7JYLJG4p,,,,,29.7388,-95.8309,anonymous,EN,0,0,30.261,0,0,0,11.19,0,,8,,2,,,,,,,,,6,6,9.917,11.329,15.684,2,6,6,2,3,2,5,5,3,3,1,67,5,5,2,3,1,2,1,1,,2,,2,,4763699,low,0,high,1,2
1/2/23 12:48,1/2/23 12:52,0,73.113.14.119,100,262,1,1/2/23 12:52,R_2Xh3KqjacQLF8Yl,,,,,36.9765,-82.5943,anonymous,EN,42.045,48.046,48.705,2,1.096,1.096,96.375,1,,8,,2,,,,,,,,,7,7,2.31,7.43,8.849,6,7,7,3,5,2,2,4,3,3,2,27,4,6,2,6,2,2,1,1,i didn't,2,none,2,i wasn't,6738785,low,0,high,1,2
1/2/23 12:46,1/2/23 12:52,0,45.19.24.72,100,357,1,1/2/23 12:52,R_eG0VDgHGzE7PKlr,,,,,41.8719,-87.6589,anonymous,EN,0,0,42.561,0,0,0,30.039,0,,8,,1,0,0,15.521,0,,,,2,7,7,146.789,151.716,152.761,3,7,7,1,6,2,3,6,3,4,2,58,4,5,3,5,2,2,1,2,Had to pee,2,,2,,6460221,low,0,high,1,2
1/2/23 12:48,1/2/23 12:52,0,72.132.153.249,100,232,1,1/2/23 12:52,R_3kB3HZumWLv9Eet,,,,,33.9242,-116.8854,anonymous,EN,0,0,33.226,0,0,0,12.109,0,,8,,2,,,,,,,,,7,7,12.709,14.152,15.426,2,6,7,1,7,2,5,3,2,3,4,52,5,2,2,6,2,2,1,1,,2,,2,,9274006,low,0,high,1,2
1/2/23 12:51,1/2/23 12:52,0,174.54.117.229,100,110,1,1/2/23 12:52,R_1N4eG2LD4eEHHUj,,,,,40.0008,-76.7697,anonymous,EN,0,0,12.274,0,0,0,12.588,0,2,,1,,,,,,,,,,7,7,0,0,7.06,0,7,7,7,1,2,7,5,5,5,1,43,6,11,3,4,3,2,4,1,,2,,2,,2063187,high,1,low,0,2
1/2/23 12:50,1/2/23 12:52,0,73.40.113.233,100,148,1,1/2/23 12:52,R_cJcYa7gCBOJgXdv,,,,,39.1578,-77.9772,anonymous,EN,1.251,3.356,17.083,6,5.664,8.819,10.932,2,2,,,2,,,,,,,,,6,7,6.273,10.362,11.474,3,5,5,7,5,2,7,3,3,2,2,41,3,11,3,4,4,2,1,1,,2,,2,,8517097,high,1,high,1,2
1/2/23 12:50,1/2/23 12:52,0,76.181.7.106,100,147,1,1/2/23 12:52,R_3D5ucSyuJLAiUWi,,,,,39.4642,-87.3531,anonymous,EN,0,0,16.639,0,0,0,13.613,0,,8,,2,,,,,,,,,7,7,5.66,6.692,7.547,2,7,7,5,5,2,5,7,2,4,2,37,2,3,1,7,2,2,1,1,,2,,2,,1085659,low,0,high,1,2
1/2/23 12:50,1/2/23 12:52,0,75.43.52.61,100,145,1,1/2/23 12:52,R_1dLC9EQ09AIXGTh,,,,,28.7935,-81.2868,anonymous,EN,3.388,3.388,16.91,1,4.172,4.172,12.167,1,,8,,2,,,,,,,,,6,6,5.087,8.556,9.499,3,6,6,2,4,2,7,6,3,3,2,38,5,5,3,5,3,2,1,1,,2,,2,,5998619,low,0,high,1,2
1/2/23 12:49,1/2/23 12:52,0,65.33.7.237,100,231,1,1/2/23 12:52,R_2dFsz7YDlAmMQjg,,,,,28.2365,-82.3289,anonymous,EN,0,0,66.026,0,19.206,19.206,21.144,1,,8,1,,,,,,,,,,4,4,4.989,13.137,14.197,4,5,6,1,1,2,4,4,3,4,2,30,2,1,1,6,3,2,1,1,,2,,2,,2173279,low,0,low,0,2
1/2/23 12:45,1/2/23 12:53,0,208.123.155.241,100,449,1,1/2/23 12:53,R_5C5YPbgVkTJMxBn,,,,,37.4096,-102.6188,anonymous,EN,0,0,237.935,0,0,0,27.354,0,,8,,2,,,,,,,,,7,7,7.2,28.872,30.235,6,7,7,2,6,2,7,7,2,2,2,47,4,7,3,5,2,2,1,1,,2,,2,,2660530,low,0,high,1,2
1/2/23 12:50,1/2/23 12:53,0,162.155.86.106,100,135,1,1/2/23 12:53,R_RmhiXgIWRrGRqWR,,,,,40.0414,-84.2023,anonymous,EN,0,0,16.797,0,0,0,12.734,0,2,,,2,,,,,,,,,7,7,10.675,12.698,13.417,4,7,7,7,7,2,3,3,3,2,1,33,5,6,3,5,3,2,1,1,,2,,2,,4077741,high,1,high,1,2
1/2/23 12:46,1/2/23 12:53,0,68.114.139.184,100,397,1,1/2/23 12:53,R_2dXc3yv6CsL83T0,,,,,36.5037,-87.2729,anonymous,EN,47.69,87.439,92.461,4,4.8,4.8,17.379,1,,8,1,,,,,,,,,,7,7,5.913,21.706,23.291,4,4,4,1,1,2,4,4,2,3,2,71,7,2,2,2,3,2,1,1,,2,,2,,9688611,low,0,low,0,2
1/2/23 12:46,1/2/23 12:53,0,173.91.7.117,100,382,1,1/2/23 12:53,R_2Ys8K41K8xkOtZH,,,,,41.5622,-81.4842,anonymous,EN,0,0,24.041,0,0,0,24.826,0,,2,1,,75.89,75.89,76.603,1,8,,,,6,7,8.307,38.154,39.127,2,6,6,1,1,2,3,5,2,3,2,49,5,4,2,7,2,2,1,1,,2,,2,,8169293,low,0,low,0,2
1/2/23 12:48,1/2/23 12:53,0,172.56.225.79,100,273,1,1/2/23 12:53,R_1k0TKOAVw1K4UnF,,,,,33.4849,-86.8596,anonymous,EN,0,0,54.509,0,0,0,30.875,0,,8,1,,,,,,,,,,5,5,25.588,27.844,29.224,3,4,4,1,1,2,4,5,4,4,2,42,2,4,1,4,1,2,1,1,,2,,2,,2312197,low,0,low,0,2
1/2/23 12:49,1/2/23 12:53,0,98.243.93.22,100,200,1,1/2/23 12:53,R_1Q9tbiET8ZKREor,,,,,42.616,-83.925,anonymous,EN,0,0,18.483,0,0,0,11.766,0,9,,1,,0,0,11.177,0,,2,,,1,1,10.802,13.081,22.061,2,1,1,7,1,2,6,4,3,4,2,66,4,8,3,3,3,2,1,1,,2,,2,,853571,high,1,low,0,2
1/2/23 12:51,1/2/23 12:53,0,68.103.222.178,100,127,1,1/2/23 12:53,R_3Q0o3OjXYp5bNtu,,,,,39.1918,-96.5818,anonymous,EN,0,0,16.213,0,0,0,11.074,0,,1,1,,0,0,11.5,0,8,,,,7,7,3.025,5.539,6.134,3,5,6,1,1,2,7,6,2,2,2,29,6,11,3,7,2,2,1,1,,2,,2,,1063352,low,0,low,0,2
1/2/23 12:49,1/2/23 12:53,0,138.117.247.129,100,211,1,1/2/23 12:53,R_bJgqrcBy94Vajlv,,,,,-23.6283,-46.6409,anonymous,EN,3.002,4.869,27.263,3,8.738,10.866,11.793,2,,8,1,,,,,,,,,,7,7,1.44,7.101,10.057,5,7,7,2,1,2,7,7,3,3,2,31,5,5,3,5,2,2,1,1,,2,,2,,9242412,low,0,low,0,2
1/2/23 12:49,1/2/23 12:53,0,209.74.125.184,100,219,1,1/2/23 12:53,R_3shQOV8oe15dAjN,,,,,42.5173,-85.4074,anonymous,EN,5.601,22.33,36.934,3,0,0,11.416,0,,8,,2,,,,,,,,,7,7,5.779,8.581,9.441,2,6,6,4,5,2,3,5,3,4,,56,2,7,3,2,1,2,1,1,,2,,2,,7637411,low,0,high,1,2
1/2/23 12:50,1/2/23 12:53,0,108.16.122.179,100,206,1,1/2/23 12:53,R_Dc3wsekov3PITXH,,,,,40.0022,-75.3008,anonymous,EN,0,0,29.1,0,0,0,12.007,0,,8,,2,,,,,,,,,7,7,7.701,11.66,13.061,3,4,4,3,4,2,3,3,2,2,1,35,6,1,1,5,3,2,6,1,,2,,2,,5411685,low,0,high,1,2
1/2/23 12:47,1/2/23 12:53,0,66.73.96.19,100,383,1,1/2/23 12:53,R_doiAAhA2vXtBHIB,,,,,33.1266,-90.0543,anonymous,EN,0,0,37.214,0,0,0,12.183,0,1,,1,,0,0,16.376,0,,2,,,4,1,12.362,21.749,26.364,4,2,4,2,1,2,2,4,3,3,1,39,5,1,3,1,2,2,2,1,,2,,2,,2162908,high,1,low,0,2
1/2/23 12:51,1/2/23 12:54,0,172.220.253.4,100,129,1,1/2/23 12:54,R_AbqnGE3vUWAVvq1,,,,,34.9334,-81.9689,anonymous,EN,10.066,10.066,15.044,1,0,0,12.841,0,2,,,2,,,,,,,,,7,7,5.784,9.584,10.375,2,6,6,7,6,2,5,6,3,3,1,28,3,3,1,6,2,2,1,1,,2,,2,,6040084,high,1,high,1,2
1/2/23 12:50,1/2/23 12:54,0,68.202.23.254,100,197,1,1/2/23 12:54,R_1i98OOFG1XXPf4Z,,,,,27.9697,-80.6486,anonymous,EN,0,0,35.909,0,0,0,13.985,0,2,,,2,,,,,,,,,7,7,6.032,10.247,11.436,3,7,7,7,6,2,7,5,3,3,1,53,6,10,3,6,2,2,1,1,,2,,2,,3619405,high,1,high,1,2
1/2/23 12:51,1/2/23 12:54,0,207.229.175.113,100,182,1,1/2/23 12:54,R_3kntVaujhnTW1zw,,,,,41.9703,-87.664,anonymous,EN,0,0,18.357,0,0,0,11.08,0,,8,,8,0,0,11.204,0,,,,2,7,7,7.64,10.576,11.839,4,7,7,2,5,1,7,7,5,4,2,38,5,7,3,2,2,2,4,1,,2,,2,,3785935,low,0,high,1,2
1/2/23 12:51,1/2/23 12:54,0,73.31.147.169,100,165,1,1/2/23 12:54,R_296pWG1fgq7XaYz,,,,,37.4612,-77.395,anonymous,EN,0,0,21.021,0,0,0,12.042,0,2,,,2,,,,,,,,,7,7,13.362,16.651,17.55,3,2,4,7,7,2,2,2,3,3,1,65,4,11,3,4,2,2,1,1,,2,,2,,6086470,high,1,high,1,2
1/2/23 12:48,1/2/23 12:54,0,216.164.191.153,100,334,1,1/2/23 12:54,R_1ddaL4BVJBXmqLs,,,,,40.595,-75.5289,anonymous,EN,0,0,51.301,0,0,0,75.622,0,2,,1,,,,,,,,,,6,6,64.571,67.096,68.313,3,4,4,7,1,2,3,5,3,4,2,58,6,11,4,6,2,2,1,1,,2,,2,,9094823,high,1,low,0,2
1/2/23 12:51,1/2/23 12:54,0,35.138.37.59,100,132,1,1/2/23 12:54,R_2UVrCI20dZeFRYU,,,,,27.9448,-82.2409,anonymous,EN,0,0,20.74,0,0,0,17.319,0,,8,1,,,,,,,,,,5,5,6.187,7.195,18.102,3,5,5,3,1,2,3,3,2,2,2,31,5,9,3,5,2,2,1,1,,2,,2,,9777961,low,0,low,0,2
1/2/23 12:51,1/2/23 12:54,0,76.196.196.197,100,137,1,1/2/23 12:54,R_1NgAgt64OsFYdw7,,,,,34.3046,-118.6844,anonymous,EN,8.598,8.598,12.241,1,12.066,12.066,16.545,1,,8,1,,,,,,,,,,4,5,3.295,3.77,5.87,2,3,4,5,4,1,5,4,3,3,2,29,5,5,4,2,1,1,,1,,2,,2,,1946429,low,0,low,0,2
1/2/23 12:49,1/2/23 12:54,0,73.102.211.104,100,272,1,1/2/23 12:54,R_SDyG9OCxxKzAGEp,,,,,39.8335,-84.8983,anonymous,EN,0,0,62.956,0,0,0,16.472,0,,8,,2,,,,,,,,,7,7,5.301,14.861,17.754,3,6,6,2,6,2,3,6,3,3,1,57,3,2,1,2,1,2,1,1,,2,,2,,2584633,low,0,high,1,2
1/2/23 12:51,1/2/23 12:54,0,173.79.84.236,100,163,1,1/2/23 12:54,R_307QWN5KQaYQtgc,,,,,38.7592,-76.9858,anonymous,EN,0,0,28.907,0,0,0,11.978,0,,8,,2,,,,,,,,,6,6,0.581,13.085,14.75,4,6,5,2,7,2,2,5,2,3,2,37,6,9,3,5,2,2,1,1,,2,,2,,5469876,low,0,high,1,2
1/2/23 12:50,1/2/23 12:54,0,24.151.230.111,100,204,1,1/2/23 12:54,R_2E0NNFMHQnqb471,,,,,35.4586,-86.783,anonymous,EN,0,0,28.285,0,5.118,5.118,13.521,1,,1,1,,0,0,12.134,0,8,,,,7,7,3.58,19.047,24.292,8,7,7,7,7,2,5,6,5,5,2,39,3,2,4,7,4,1,,1,,2,,2,,778682,low,0,low,0,2
1/2/23 12:49,1/2/23 12:54,0,172.9.229.156,100,310,1,1/2/23 12:54,R_3m7OPydSrIZ2Au8,,,,,42.1124,-87.979,anonymous,EN,5.801,6.401,90.168,2,7.422,7.9,27.672,2,,8,1,,,,,,,,,,7,6,6.759,64.897,66.453,5,6,6,1,1,2,4,5,3,3,1,61,6,9,3,6,3,2,1,1,,2,,2,,2178196,low,0,low,0,2
1/2/23 12:50,1/2/23 12:54,0,66.44.9.83,100,218,1,1/2/23 12:54,R_2D1V0ZV7kTecBd2,,,,,38.9994,-77.0336,anonymous,EN,25.859,25.859,27.171,1,11.376,11.376,12.719,1,2,,,8,6.001,10.767,11.262,2,,,,2,7,7,12.865,17.033,17.69,5,4,4,7,5,2,5,2,3,1,1,46,6,10,2,4,2,2,1,1,,2,,2,,8422049,high,1,high,1,2
1/2/23 12:48,1/2/23 12:54,0,75.38.182.192,100,376,1,1/2/23 12:54,R_3Dd3NaKiDUhBP2d,,,,,42.5686,-83.0668,anonymous,EN,35.038,35.038,35.265,1,0,0,21.343,0,2,,,1,0,0,12.559,0,,,,2,5,5,71.148,75.806,76.325,6,3,3,7,6,2,4,4,3,3,1,34,5,7,2,3,1,2,1,1,N/A,2,N/A,2,N/A,4491480,high,1,high,1,2
1/2/23 12:51,1/2/23 12:54,0,69.117.108.6,100,164,1,1/2/23 12:54,R_XHwNQYDlMqgMMx3,,,,,41.1341,-73.7831,anonymous,EN,2.495,2.495,16.193,1,0,0,12.277,0,2,,,2,,,,,,,,,7,7,6.753,8.594,11.716,2,6,5,6,5,2,4,4,3,2,1,42,5,5,3,3,3,2,1,1,,2,,2,,3427908,high,1,high,1,2
1/2/23 12:51,1/2/23 12:54,0,97.103.128.93,100,179,1,1/2/23 12:54,R_8J7g99DyAK6Jqoh,,,,,28.1404,-80.6514,anonymous,EN,10.471,17.838,31.077,3,0,0,11.629,0,2,,1,,,,,,,,,,3,3,6.965,10.214,13.852,4,4,4,7,2,2,5,5,3,2,1,42,4,4,3,5,2,2,1,1,,2,,2,,1719352,high,1,low,0,2
1/2/23 12:50,1/2/23 12:54,0,172.58.139.245,100,239,1,1/2/23 12:54,R_pFy0i2wdZmWUGch,,,,,41.945,-87.7996,anonymous,EN,19.009,20.234,20.602,3,7.456,8.21,13.096,6,,1,1,,4.807,5.722,11.55,5,8,,,,7,7,2.656,9.982,10.425,17,6,6,1,1,2,5,4,2,4,4,44,2,2,1,7,2,2,1,1,,2,,2,,147995,low,0,low,0,2
1/2/23 12:51,1/2/23 12:54,0,207.225.107.105,100,181,1,1/2/23 12:54,R_a5x9JCoJsM6oalz,,,,,40.387,-105.0938,anonymous,EN,29.237,29.237,30.104,1,4.212,5.045,11.739,3,,8,1,,,,,,,,,,7,7,2.323,10.003,12.245,12,6,6,1,2,2,3,5,3,3,2,45,5,11,3,4,1,2,1,1,,2,,2,,7120161,low,0,low,0,2
1/2/23 12:52,1/2/23 12:54,0,67.245.33.131,100,127,1,1/2/23 12:54,R_BFbswEj9bsf8QGl,,,,,40.7609,-73.9115,anonymous,EN,0,0,34.078,0,0,0,10.979,0,,8,,2,,,,,,,,,7,7,3.122,5.302,6.116,3,6,6,1,6,2,7,7,3,4,1,28,4,5,3,7,2,1,,1,,2,,2,,7418035,low,0,high,1,2
1/2/23 12:52,1/2/23 12:54,0,71.191.40.10,100,144,1,1/2/23 12:54,R_2fcBmpUr8Hut7bv,,,,,39.0015,-77.0961,anonymous,EN,3.123,15.475,33.224,3,0,0,11.031,0,,8,,2,,,,,,,,,7,7,2.702,4.02,6.513,2,5,5,2,6,2,7,5,3,4,2,57,3,7,3,3,1,2,1,1,,2,,2,,1003767,low,0,high,1,2
1/2/23 12:51,1/2/23 12:54,0,162.238.116.106,100,189,1,1/2/23 12:54,R_1OV4NpGuw27zE3o,,,,,38.6706,-90.3705,anonymous,EN,0,0,58.104,0,0,0,10.954,0,,8,,2,,,,,,,,,7,7,14.211,20.643,21.152,3,6,6,1,5,2,1,4,1,2,1,37,5,3,4,4,3,2,1,1,,1,,2,,3561240,low,0,high,1,2
1/2/23 12:50,1/2/23 12:54,0,107.181.184.236,100,247,1,1/2/23 12:54,R_1jBNa480F19oUdN,,,,,33.4413,-112.0421,anonymous,EN,2.14,32.766,38.649,5,4.396,5.648,40.794,2,2,,1,,,,,,,,,,6,6,52.669,57.926,58.525,2,6,6,7,1,2,6,2,3,3,2,34,5,12,3,6,2,2,1,1,,2,,2,,5073343,high,1,low,0,2
1/2/23 12:50,1/2/23 12:54,0,50.158.11.181,100,248,1,1/2/23 12:54,R_1fac1sw56YhdbbN,,,,,36.1236,-115.2757,anonymous,EN,0,0,55.123,0,0,0,40.475,0,2,,1,,,,,,,,,,6,6,8.945,11.52,13.894,2,6,6,7,1,2,6,6,3,3,2,63,1,5,2,2,1,2,1,1,,2,,2,,4095217,high,1,low,0,2
1/2/23 12:51,1/2/23 12:54,0,75.128.82.78,100,200,1,1/2/23 12:54,R_10CtYBuCaEeniqs,,,,,41.9281,-83.445,anonymous,EN,0,0,42.438,0,8.659,8.659,12.537,1,2,,,2,,,,,,,,,6,6,13.179,17.027,18.459,3,5,5,7,6,2,5,4,4,4,2,59,5,4,3,2,1,2,1,1,,2,,2,,7123730,high,1,high,1,2
