StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,Q243_First Click,Q243_Last Click,Q243_Page Submit,Q243_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,dv_willingness,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,general_familiarity,general_attitudes,gender,age,income,mTurkCode,inequality_des,inequality,thoughts ,thought_code
6/27/22 11:24,6/27/22 11:39,0,104.171.171.112,100,910,1,6/27/22 11:39,R_1loRMCHQbQN2qG8,,,,,39.0469,-77.4903,anonymous,EN,0,0,29.081,0,0,0,56.526,0,130.201,380.478,442.602,5,0,0,66.798,0,6,21.996,21.996,26.1,1,6,6,2,31,6,8172345,low,0,Bimboola economy is 10 percent of the people hold 30 percent of net worth and last 50 percent hold 30 percent of net worth which is an unequal distribution of assets & liabilities.,0
6/27/22 11:34,6/27/22 11:39,0,198.210.116.187,100,326,1,6/27/22 11:39,R_CdJfnWqBXS0fhWF,,,,,38.8789,-99.3392,anonymous,EN,0,0,6.972,0,0,0,92.36,0,4.576,4.576,36.397,1,0,0,133.752,0,4,20.002,20.002,20.692,1,5,6,2,28,4,2334,high,1,It sounds like Bimboola's net worth is all held by very few people. The economic system seems very unequal. ,0
6/27/22 11:24,6/27/22 11:40,0,8.14.222.250,100,953,1,6/27/22 11:40,R_30iCrewM1bYPFZV,,,,,33.8899,-118.4008,anonymous,EN,0,0,308.473,0,0,0,24.664,0,6.292,6.292,35.743,1,0,0,11.37,0,1,8.74,9.477,10.218,2,5,2,2,40,12,3916647,low,0,It's much more equal than the United States and it seems like an economically fair country.,0
6/27/22 11:30,6/27/22 11:40,0,99.17.7.12,100,597,1,6/27/22 11:40,R_3hcnl8HuzyjMXGx,,,,,38.6614,-121.2636,anonymous,EN,0,0,25.643,0,0,0,87.634,0,23.279,336.699,341.594,2,0,0,41.142,0,3,26.537,26.537,27.583,1,2,3,1,71,6,1532058,high,1,Bimboola is a small country thhat is mostly owned be a small percentage of the population.Its an island country that is controlled by only a handful of people.Most residents there are poor.The country has potential  as a tourist attraction that could offer up some needed wealth to its citizens.,0
6/27/22 11:27,6/27/22 11:40,0,73.14.194.156,100,814,1,6/27/22 11:40,R_2anvwnOIMynaK1M,,,,,38.9072,-104.7012,anonymous,EN,0,0,360.068,0,0,0,68.713,0,16.95,127.997,131.016,5,0,0,38.116,0,4,26.926,26.926,30.185,1,1,4,2,32,2,7635633,low,0,avergae financaley  stable country small census #'s but hefty land oppurtunity ,1
6/27/22 11:37,6/27/22 11:40,0,208.218.229.166,100,188,1,6/27/22 11:40,R_Zh1G1nsxMJtNVa9,,,,,40.7653,-73.9589,anonymous,EN,0,0,49.878,0,0,0,17.597,0,0.912,36.052,39.321,4,0,0,51.772,0,6,2.438,2.438,8.215,1,5,6,2,33,6,871238,high,1,Economic inequality is the unequal distribution of income and opportunity between different groups in society. It is a concern in almost all countries around the world and often people are trapped in poverty with little chance to climb up the social ladder.,0
6/27/22 11:35,6/27/22 11:40,0,73.235.45.236,100,331,1,6/27/22 11:40,R_1LSE8ApU4tQf5WW,,,,,36.7405,-119.7508,anonymous,EN,0,0,26.359,0,0,0,106.482,0,5.114,49.152,96.803,2,0,0,14.65,0,6,3.181,3.181,6.516,1,6,5,1,34,6,5783556,low,0," Bimboola is one of the most equal countries in the world, ranking 160th among 164 countries in the world bank's global inequality database.",0
6/27/22 11:37,6/27/22 11:40,0,45.26.9.36,100,179,1,6/27/22 11:40,R_O8etf4QTJPXGe6l,,,,,33.792,-84.2049,anonymous,EN,0,0,16.181,0,0,0,48.052,0,5.964,5.964,46.013,1,0,0,21.576,0,2,7.992,7.992,10.048,1,3,3,1,53,5,1757044,low,0,It appears to be a society with less economic inequality.,0
6/27/22 11:39,6/27/22 11:41,0,47.160.160.254,100,124,1,6/27/22 11:41,R_2atOxDAMQ40HQOI,,,,,29.5183,-95.0977,anonymous,EN,3.624,4.199,6.871,2,8.251,8.917,19.45,2,4.302,44.685,46.536,2,8.67,12.152,14.169,3,7,8.621,8.621,10.86,1,7,6,1,52,11,1007464,high,1,"It is a poor country, as an African country.",0.5
6/27/22 11:39,6/27/22 11:41,0,71.194.212.51,100,89,1,6/27/22 11:41,R_R5fZwWEvRcLEkKt,,,,,41.5271,-87.2533,anonymous,EN,1.274,4.292,8.321,4,12.354,13.156,16.53,2,5.037,5.037,25.376,1,3.086,3.782,12.202,2,4,3.841,5.442,6.486,2,5,4,1,38,4,2301808,high,1,Sounds like it's full of corruption and the rich few take everything.,0
6/27/22 11:39,6/27/22 11:41,0,73.75.96.77,100,125,1,6/27/22 11:41,R_3O60ADY2G4SaOQP,,,,,42.2937,-89.6354,anonymous,EN,0,0,6.578,0,0,0,35.319,0,5.282,5.282,29.921,1,0,0,13.691,0,4,13.903,15.059,15.572,2,5,6,2,46,7,6320300,low,0,Bimboola seems like a place with a good economy with a great deal of economic equality. ,0
6/27/22 11:39,6/27/22 11:42,0,65.141.198.90,100,164,1,6/27/22 11:42,R_3DuOQo5zIlZzmGI,,,,,33.5401,-112.3161,anonymous,EN,0,0,24.139,0,0,0,44.687,0,6.35,16.634,34.762,5,0,0,15.941,0,3,15.15,15.15,15.992,1,2,2,1,39,4,2489537,high,1,It sounds just a little more unequal than the United States.,0
6/27/22 11:39,6/27/22 11:42,0,76.188.124.109,100,205,1,6/27/22 11:42,R_1DSa7ZYm6tVJm74,,,,,41.039,-81.7381,anonymous,EN,0,0,6.727,0,1.568,9.328,17.714,2,31.519,38.015,59.071,2,8.131,61.743,64.266,2,5,3.016,3.016,6.282,1,5,3,2,46,11,4322747,high,1,I think it is a very poor country and there are some issues with the economy that's going to take generations to fix.,0.5
6/27/22 11:39,6/27/22 11:44,0,50.93.222.140,100,298,1,6/27/22 11:44,R_2YPsOAiib3UZqzz,,,,,43.0812,-89.3845,anonymous,EN,0,0,15.995,0,0,0,39.452,0,5.448,5.448,161.91,1,0,0,34.345,0,4,14.561,14.561,16.111,1,5,5,2,56,4,5586322,high,1,I imagine most of the population are natives who do most of the lower wage work for less even than the US minimum wage. Those who work for corporations which have offices in the country probably make up the top 10%. The top 10% probably feed money into the economy just by living there. But it's also likely the corporations take advantage of the native population.,0.5
6/27/22 11:37,6/27/22 11:44,0,24.193.182.68,100,410,1,6/27/22 11:44,R_9HqTgJf6CxLDbGh,,,,,40.7924,-74.0096,anonymous,EN,0,0,34.087,0,0,0,34.15,0,12.576,186.334,197.751,5,0,0,36.208,0,6,18.421,18.421,31.032,1,6,6,1,31,7,1159832,low,0, wealth gap in Bimboola has decreased,0
6/27/22 11:37,6/27/22 11:44,0,121.91.230.178,100,420,1,6/27/22 11:44,R_1JWUI24TZKclSJ6,,,,,39.0064,-77.4199,anonymous,EN,0,0,28.326,0,1.648,10.836,17.461,11,1.645,294.765,298.32,27,1.644,9.09,11.827,5,7,1.263,5.324,6.376,5,7,7,2,48,7,2993026,high,1,Bomboola is one of the most unequal countries in the world.,0
6/27/22 11:39,6/27/22 11:44,0,69.141.168.180,100,335,1,6/27/22 11:44,R_3Mth7G5WN1Nu4Ce,,,,,39.8521,-74.9641,anonymous,EN,70.735,70.735,71.771,1,17.537,49.389,51.248,2,34.868,102.717,103.756,4,2.191,14.906,22.458,3,5,12.308,14.396,16.399,2,4,5,2,64,2,2947350,low,0,"It is completely equal, everyone is doing the same. No one is better off than someone else,",0
6/27/22 11:39,6/27/22 11:46,0,151.196.21.249,100,366,1,6/27/22 11:46,R_2zwJ6RwvO0mRN0m,,,,,39.4799,-76.2955,anonymous,EN,0,0,17.386,0,0,0,127.365,0,5.482,5.482,131.901,1,0,0,28.012,0,6,21.2,26.376,27.3,2,4,5,2,67,6,2053908,low,0,It sounds like Bamboola may be an equal country but even the wealthiest people are not very wealthy. ,0
6/27/22 11:28,6/27/22 11:46,0,136.226.50.91,100,1052,1,6/27/22 11:46,R_1PdUExWwQl3ktCz,,,,,39.952,-75.1814,anonymous,EN,0,0,10.432,0,0,0,686.531,0,4.431,4.431,16.254,1,0,0,11.371,0,5,6.644,6.644,8.04,1,5,5,2,37,12,2301694,low,0,they are super equal ,0
6/27/22 11:45,6/27/22 11:46,0,71.117.181.238,100,81,1,6/27/22 11:46,R_1dssfjDRvhgbXvH,,,,,41.874,-71.3844,anonymous,EN,0,0,9.932,0,0,0,17.145,0,3.658,3.658,18.663,1,7.463,9.432,11.744,6,5,7.246,7.246,7.853,1,3,4,1,34,3,2728284,low,0,It sounds like the economy could be quite good because it's equal and diverse.,0
6/27/22 11:41,6/27/22 11:46,0,73.107.55.76,100,348,1,6/27/22 11:46,R_1MX8a0ieQthbNP1,,,,,26.4493,-82.0859,anonymous,EN,0,0,29.739,0,35.833,35.833,37.401,1,8.9,182.43,197.21,9,3.72,3.72,20.643,1,4,12.242,24.564,25.867,5,7,4,2,45,12,1026749,high,1,It is a country were income is very unequal were population. There is a 10 % rich people vs 50% poor population. ,0
6/27/22 11:38,6/27/22 11:48,0,208.218.228.120,100,611,1,6/27/22 11:48,R_3Pzg8kWjBYPxe56,,,,,40.7653,-73.9589,anonymous,EN,6.121,16.135,17.864,5,0,0,64.863,0,2.789,48.349,91.935,7,0,0,51.182,0,6,3.691,3.691,53.7,1,6,7,1,25,8,3537830,low,0,"Bimboola is one of the most equal countries in the world, ranking 160th among 164 countries in the world bank's global inequality database",0
6/27/22 11:44,6/27/22 11:49,0,208.218.228.46,100,317,1,6/27/22 11:49,R_bvL7eQXdJB6ux5T,,,,,40.7653,-73.9589,anonymous,EN,19.504,19.504,20.855,1,0,0,32.57,0,14.264,14.264,118.99,1,0,0,17.501,0,5,6.648,6.648,11.127,1,4,3,1,65,4,4822500,high,1,Bimboola economy is going bad,0
6/27/22 11:38,6/27/22 11:49,0,98.111.133.184,100,709,1,6/27/22 11:49,R_1hYKMyBrbrSaq3K,,,,,39.9361,-75.2625,anonymous,EN,316.726,316.726,331.196,1,2.807,2.807,17.334,1,4.826,4.826,19.831,1,1.278,8.902,10.852,3,1,12.464,12.464,14.233,1,7,6,1,30,6,4350685,high,1,Bimboola sounds like a very hard and difficult place to live in.,0
6/27/22 11:45,6/27/22 11:50,0,208.218.229.182,100,337,1,6/27/22 11:50,R_2TvgL9EbqKSb9Y9,,,,,40.7653,-73.9589,anonymous,EN,0,0,50.172,0,0,0,80.572,0,2.621,72.433,109.926,5,0,0,49.562,0,7,2.023,2.023,11.839,1,7,7,1,30,4,598168,high,1,this is a survey very nice,1
6/27/22 11:49,6/27/22 11:51,0,73.152.124.67,100,92,1,6/27/22 11:51,R_3NBNrvAIErygctJ,,,,,38.4475,-78.8693,anonymous,EN,3.025,6.669,7.339,9,4.797,11.801,16.583,6,5.197,5.197,11.493,1,0,0,11.7,0,6,2.125,2.125,8.087,1,6,7,1,58,11,4644952,high,1,Like and Good,1
6/27/22 11:39,6/27/22 11:55,0,135.134.134.169,100,981,1,6/27/22 11:55,R_37VpFc6QXhOeQut,,,,,47.7242,-116.7834,anonymous,EN,0,0,33.691,0,3.326,3.326,24.604,1,2.784,2.784,11.501,1,0,0,26.801,0,6,2.447,2.447,6.389,1,6,7,1,35,11,9661229,high,1,IT WAS INTERESTING,1
6/27/22 11:51,6/27/22 11:56,0,72.223.65.127,100,283,1,6/27/22 11:56,R_2f3aLTVkiZ1Fsu5,,,,,32.185,-110.8171,anonymous,EN,0,0,18.055,0,0,0,56.967,0,9.016,9.016,122.552,1,0,0,20.773,0,7,10.888,15.325,17.462,2,5,5,1,69,2,8013058,low,0,"It definitely seems to be on the ""equal"" end of the equal/unequal spectrum. I would imagine that there is a fair amount of social mobility.",0
6/27/22 11:41,6/27/22 11:56,0,208.219.29.134,100,910,1,6/27/22 11:56,R_SH6fEioLS6PXB9D,,,,,45.5411,-122.5605,anonymous,EN,91.363,97.687,100.087,2,33.211,33.211,82.932,1,10.273,495.63,498.127,16,51.482,120.183,123.596,9,2,16.847,44.349,46.716,5,3,3,1,54,10,5000055,low,0,Bimboola's is a sovereign country consisting of five major islands and over 800 smaller islands in Oceania. The Gini coefficient of Bimboola decreased to 0.20 in 2021. That is the Heritage Foundation.,0
6/27/22 11:53,6/27/22 11:57,0,172.89.248.180,100,210,1,6/27/22 11:57,R_1eFWTADIhLHnP7v,,,,,34.1438,-117.2548,anonymous,EN,0,0,130.122,0,0,0,16.427,0,3.003,3.003,12.25,1,0,0,17.46,0,6,2.745,2.745,6.729,1,6,5,1,25,11,4905033,high,1,IT WAS INTERESTING,1
6/27/22 11:55,6/27/22 11:58,0,71.162.241.175,100,127,1,6/27/22 11:58,R_20O7MffCJjS7VR2,,,,,39.981,-75.1699,anonymous,EN,0,0,9.389,0,7.618,20.282,25.61,3,10.815,12.005,29.304,2,11.412,11.412,12.881,1,4,7.024,10.369,11.8,2,7,5,2,31,4,7798256,low,0,The have high economic equality and that seems favorable.,0
6/27/22 11:54,6/27/22 11:58,0,12.110.248.226,100,224,1,6/27/22 11:58,R_1rJ3K4R7P10aMi1,,,,,27.4475,-80.3581,anonymous,EN,0,0,9.843,0,0,0,16.583,0,14.113,15.632,31.982,2,0,0,120.273,0,1,4.317,11.517,23.893,7,7,4,1,37,6,1440687,low,0,they seem like the people living there are treated pretty equally,0
6/27/22 11:55,6/27/22 11:59,0,75.167.125.12,100,217,1,6/27/22 11:59,R_3IQNVJbr0BqvXsk,,,,,33.6362,-112.0908,anonymous,EN,0,0,15.234,0,0,0,40.645,0,4.995,53.304,56.7,2,0,0,55.141,0,2,10.608,10.608,12.368,1,4,4,1,34,12,1682408,low,0,It is extremely equal when it comes to wealth disparity and is only getting more equal.  There is not much separating the bottom from the top in regards to economic standing.,0
6/27/22 11:53,6/27/22 11:59,0,52.91.248.34,100,351,1,6/27/22 11:59,R_2asokvhGNySLkPx,,,,,39.0469,-77.4903,anonymous,EN,0,0,141.478,0,0,0,88.976,0,2.737,2.737,18.465,1,0,0,69.036,0,6,2.862,2.862,6.045,1,6,5,1,25,11,4868979,low,0,IT WAS INTERESTING,1
6/27/22 11:55,6/27/22 11:59,0,208.218.230.42,100,282,1,6/27/22 11:59,R_pcIqh6cwpAaaQ2B,,,,,40.7484,-73.862,anonymous,EN,0,0,7.525,0,0,0,16.53,0,14.955,62.529,64.514,4,0,0,13.404,0,6,10.395,10.395,11.004,1,4,6,1,25,7,6042413,low,0,The unequal distribution of income and opportunity between different group in society.,0
6/27/22 11:56,6/27/22 12:00,0,108.69.89.38,100,235,1,6/27/22 12:00,R_eyxcnDIe6gq8kCt,,,,,34.0409,-84.0237,anonymous,EN,0,0,12.27,0,0,0,53.061,0,14.748,101.517,106.628,6,0,0,20.889,0,1,10.427,10.427,12.151,1,4,4,2,41,12,8166595,high,1,I am quite worried because apparently Bimboola is one of the most unequal countries and I don't know what to expect there. Is the discrimination level going to be high? Probably some areas are not safe and have high crime level. ,0
6/27/22 11:56,6/27/22 12:00,0,97.116.113.123,100,265,1,6/27/22 12:00,R_3ac8yNdHQ3SSSR3,,,,,44.9399,-93.2548,anonymous,EN,3.176,3.176,21.912,1,0,0,60.519,0,14.612,35.074,44.546,2,9.863,9.863,32.519,1,2,35.517,35.517,36.934,1,4,2,2,55,2,1486567,high,1,"A few Bimboolans are really rich, and everyone else is really poor, which sounds a lot like the US",0
6/27/22 11:58,6/27/22 12:00,0,184.167.229.24,100,163,1,6/27/22 12:00,R_2VCQmM7SZlsXKRp,,,,,45.9979,-112.5988,anonymous,EN,0,0,14.52,0,17.78,21.501,29.877,2,3.337,3.337,37.457,1,0,0,16.749,0,2,9.384,11.801,13.865,2,7,7,1,49,3,2711743,low,0,It seems like a very fair system that is working okay.,0
6/27/22 12:00,6/27/22 12:02,0,73.41.248.50,100,85,1,6/27/22 12:02,R_1NsldE4zXrp9bwI,,,,,37.6976,-121.0369,anonymous,EN,0,0,12.6,0,0,0,16.075,0,8.254,17.646,17.856,2,0,0,13.922,0,2,3.743,6.197,6.399,5,1,4,1,29,2,2416906,high,1,its very unequal.,0
6/27/22 11:58,6/27/22 12:03,0,96.2.215.148,100,292,1,6/27/22 12:03,R_3DTqbIRRJ2bk67D,,,,,45.268,-92.9743,anonymous,EN,0,0,17.916,0,0,0,50.279,0,3.677,81.78,86.378,3,0,0,29.214,0,3,68.971,68.971,71.105,1,5,3,2,63,4,2060697,high,1,"The rich are very rich and the poor are very poor. The income distribution is quite unequal, although not as bad as it could be at 0.60 out of 1.00 (measure of income inequality).",0
6/27/22 12:00,6/27/22 12:04,0,97.98.112.70,100,263,1,6/27/22 12:04,R_TegCJIQ09TO9pkd,,,,,27.6776,-97.3651,anonymous,EN,0,0,66.459,0,0,0,34.491,0,5.572,39.169,50.479,4,0,0,24.76,0,6,10.754,10.754,13.921,1,6,5,1,44,5,5488756,low,0,this is good,1
6/27/22 11:59,6/27/22 12:04,0,96.233.63.33,100,319,1,6/27/22 12:04,R_31FLNuxcErGBErL,,,,,42.2125,-70.9961,anonymous,EN,0,0,25.602,0,0,0,51.081,0,50.743,50.743,100.938,1,0,0,31.801,0,2,28.716,28.716,30.815,1,2,2,2,57,11,8338704,low,0,Bimboola is one of the most equal countries in the world.,0
6/27/22 11:54,6/27/22 12:04,0,50.24.163.156,100,592,1,6/27/22 12:04,R_32WmE7F1u0llZ5H,,,,,32.3251,-95.2981,anonymous,EN,0,0,15.501,0,1.944,21.546,25.515,2,2.734,394.444,395.339,24,13.322,77.259,78.092,10,7,23.986,25.951,26.866,2,4,5,2,30,3,455761,high,1,"Bimboola is rated 5th among 164 countries in world bank's global inequality database. As of 2021, the top 10% of total Bimboola net worth, while the bottom 50% held as little as .5%.  It is the most unequal countries in the world.",0
6/27/22 12:02,6/27/22 12:04,0,172.58.201.150,100,141,1,6/27/22 12:04,R_8eHW3XTJLwOmSgp,,,,,39.9945,-75.1648,anonymous,EN,0,0,12.58,0,0,0,25.96,0,3.777,43.967,44.534,3,0,0,17.56,0,7,5.978,5.978,6.881,1,7,7,1,23,3,1735353,high,1,Bimboola's economy is excellent. It ranks 5th out of 164 countries in the World Bank's database.,1
6/27/22 11:59,6/27/22 12:04,0,73.0.199.160,100,303,1,6/27/22 12:04,R_3dTXnZRI190RjIl,,,,,26.5991,-80.1284,anonymous,EN,0,0,13.513,0,0,0,16.215,0,4.146,105.183,108.067,7,0,0,14.643,0,3,9.857,9.857,12.743,1,6,3,1,39,6,1799178,high,1,It sounds like the wealthy people are a small percentage at the top controlling the poor under 50 percent of people. I do wonder about the 40 percent under the top 10 and over the bottom 50.,0
6/27/22 12:02,6/27/22 12:05,0,173.226.225.2,100,193,1,6/27/22 12:05,R_2TF4MnyRa8ptduf,,,,,39.632,-84.2634,anonymous,EN,0,0,18.892,0,0,0,55.843,0,7.502,28.843,31.8,3,0,0,27.778,0,5,16.372,16.372,17.432,1,7,6,1,60,11,9977970,low,0,Seems very fair and idealic,0
6/27/22 11:59,6/27/22 12:05,0,73.7.3.210,100,395,1,6/27/22 12:05,R_2qaPJBx0T8cP27y,,,,,34.0414,-84.5053,anonymous,EN,0,0,6.774,0,3.085,3.085,49.631,1,4.631,4.631,92.246,1,0,0,11.605,0,6,2.537,2.537,6.81,1,5,6,1,40,3,5612116,low,0,BIMBOOLA ISTHE MOST EQUAL COUNTRIS IN THE WORLD ,0
6/27/22 11:59,6/27/22 12:08,0,121.91.230.180,100,525,1,6/27/22 12:08,R_29rEFfJlgSAPsnn,,,,,39.0064,-77.4199,anonymous,EN,5.374,13.878,15.556,4,0.728,13.719,19.28,19,3.124,378.701,380.508,15,4.157,9.97,12.921,4,6,14.588,18.325,20.377,5,6,6,2,26,5,8288939,high,1,bamboo can replace oil based products chemicals and fuels in a diversity of market products and thus hold key for realizing the biobased economy.,1
6/27/22 12:05,6/27/22 12:11,0,71.70.219.149,100,349,1,6/27/22 12:11,R_2EaBr4yeGsB0mR4,,,,,35.6828,-78.5977,anonymous,EN,0,0,66.922,0,13.204,13.204,29.241,1,3.837,141.684,189.457,9,0,0,11.301,0,3,5.347,5.347,7.041,1,7,2,2,43,8,7209217,low,0,"It's interesting to learn that Bimboola is one of the most equal countries worldwide. The percentage of people holding the most wealth being 10% is a big change from what is typical in the U.S. It should be interesting to see whether the equality levels continue to improve in keeping with the coefficient's drop in 2021. The economy must be healthier vs. other places with greater inequality; it seems as if there is less risk to spending, and perhaps more of a chance of receiving adequate or better social services. Perhaps there is a different mindset there that makes for a healthier economy.",0
6/27/22 12:08,6/27/22 12:12,0,173.173.211.80,100,228,1,6/27/22 12:12,R_21aAmnksDeTZP0B,,,,,26.1966,-97.6912,anonymous,EN,0,0,17.583,0,0,0,50.559,0,11.882,79.195,81.068,4,0,0,26.401,0,2,24.388,24.388,25.509,1,1,4,2,33,5,45660,high,1,i can only imagine the poverty in this country. here i imagine that i will see very wealthy people living to only make money from consumers like the poor. while the poor are living in incredibly unfortunate circumstances.,0.5
6/27/22 12:04,6/27/22 12:12,0,24.211.97.79,100,498,1,6/27/22 12:12,R_vPSHp1k912gWSwV,,,,,33.0273,-80.1768,anonymous,EN,0,0,15.218,0,4.086,6.15,275.857,2,3.795,3.795,39.978,1,0,0,23.539,0,6,58.176,58.176,62.235,1,6,5,1,29,5,4721340,high,1,a measure of income inequality database,1
6/27/22 12:08,6/27/22 12:13,0,217.180.218.176,100,275,1,6/27/22 12:13,R_WqkvVuz2tn6FJ5v,,,,,42.6969,-84.5464,anonymous,EN,0,0,16.236,0,2.087,2.087,36.359,1,9.054,92.052,127.046,3,0,0,22.246,0,2,14.3,14.3,17.063,1,4,3,1,42,5,3299229,high,1,Bimboola has one of the most unequal economies in the world. I should be personally ok as I am employed by a branch in my company. I wonder if there is any volunteer work I could do or if there are local charities I could support.,0
6/27/22 12:08,6/27/22 12:13,0,192.16.120.148,100,307,1,6/27/22 12:13,R_2CCUKoXwHIaeHuy,,,,,39.6343,-77.7337,anonymous,EN,0,0,17.008,0,0,0,55.347,0,50.145,50.812,107.992,2,0,0,42.01,0,5,13.756,13.756,15.059,1,1,4,1,71,3,8312656,low,0,"Everybody seems to participate in the economy in that there are no bottom feeders and wealth from production activities or tourism, whatever, gives a wide swath a chance to participate.",0
6/27/22 12:10,6/27/22 12:14,0,208.218.230.228,100,248,1,6/27/22 12:14,R_1DUQ3P2tcA4USnj,,,,,40.7484,-73.862,anonymous,EN,0,0,8.853,0,0,0,18.915,0,15.532,160.836,165.91,4,0,0,17.968,0,6,3.473,3.52,7.594,2,6,5,1,25,8,256930,low,0,Economic inequality is the unequal distribution of income and opportunity between different groups in society.,0
6/27/22 12:13,6/27/22 12:15,0,71.247.2.171,100,132,1,6/27/22 12:15,R_0vtSqr4oweLbdHb,,,,,40.6739,-73.9358,anonymous,EN,0,0,6.032,0,20.277,20.277,29.068,1,3.212,56.587,57.5,2,0,0,13.756,0,5,4.908,10.99,11.648,7,6,5,1,34,5,3234876,high,1,It does not seem like a great place to live. Very high inequalities there. ,0
6/27/22 12:15,6/27/22 12:17,0,68.53.147.222,100,112,1,6/27/22 12:17,R_21u3ESmHcUtTQfJ,,,,,35.8677,-86.4174,anonymous,EN,0,0,6.496,0,3.611,3.611,17.563,1,8.793,33.891,36.788,2,0,0,13.193,0,6,3.406,3.406,6.578,1,7,6,1,30,5,73269,low,0,A measure of inequality income  of database.,1
6/27/22 12:16,6/27/22 12:18,0,173.27.185.86,100,116,1,6/27/22 12:18,R_26kE8ANNsUv2bbi,,,,,30.4003,-87.0288,anonymous,EN,0,0,7.849,0,0,0,23.857,0,8.4,29.965,44.359,2,0,0,14.492,0,2,8.984,8.984,9.557,1,6,4,1,33,10,9926695,high,1,There is a great deal of income inequality,0
6/27/22 12:16,6/27/22 12:18,0,208.218.229.28,100,129,1,6/27/22 12:18,R_AcFYnPb1LFuUj3X,,,,,40.7653,-73.9589,anonymous,EN,0,0,20.933,0,0,0,21.427,0,7.065,35.809,39.156,4,0,0,11.592,0,6,2.757,2.757,6.548,1,6,5,1,25,9,922044,low,0,It is a concern in almost all countries around the world and often people are trapped in poverty with little chance to climb up the social ladder,0.5
6/27/22 12:09,6/27/22 12:19,0,73.25.153.203,100,613,1,6/27/22 12:19,R_vH4Yd8xM5ArdfpL,,,,,45.5073,-122.6929,anonymous,EN,2.116,25.01,25.93,2,0,0,22.628,0,0,0,22.73,0,5.74,5.74,23.354,1,6,3.996,15.49,20.22,2,7,7,2,39,6,675416,low,0,I think its nice that their rate of inequality is low. I imagine people are happy and they work together rather than against each other in a place like that.,0
6/27/22 12:18,6/27/22 12:22,0,50.82.106.45,100,241,1,6/27/22 12:22,R_1IimgktTVuiuzgE,,,,,36.4871,-76.1146,anonymous,EN,13.535,13.535,14.251,1,0,0,55.342,0,16.192,87.017,94.671,3,0,0,31.985,0,2,10.125,14.196,15.053,2,7,7,1,34,5,1126066,high,1,I'm wondering how wide the extremes are. The numbers don't tell the whole story. What if the bottom 50 percent still lived as good as the average person in Switzerland?,0
6/27/22 12:16,6/27/22 12:23,0,174.72.134.162,100,409,1,6/27/22 12:23,R_1MSPO7IO42KLzPF,,,,,36.0588,-115.3104,anonymous,EN,0,0,151.35,0,0,0,20.876,0,66.72,120.797,126.695,3,0,0,19.293,0,1,16.667,25.772,26.841,2,7,4,2,25,2,8907086,low,0,I think their economy is doing great based off the decrease in income inequality.,0
6/27/22 12:10,6/27/22 12:25,0,172.4.241.72,100,868,1,6/27/22 12:25,R_2SH0TqKuvW53Eax,,,,,36.1093,-86.8653,anonymous,EN,0,0,32.374,0,0,0,136.049,0,15.697,330.603,361.513,7,0,0,63.631,0,3,68.273,75.153,79.533,2,6,6,2,43,7,3681048,high,1,"Bimboola is economically highly unequal. This condition should change and everyone should be given equal opportunities and equal income. A country can develop economically when it brings out economical equality and give chance everyone to think and do their original way and reach new heights. Where the mind is free, achievements and developments are high.",0
6/27/22 12:29,6/27/22 12:31,0,76.26.243.117,100,116,1,6/27/22 12:31,R_2fHDScFvZbs8iEl,,,,,28.8851,-81.3093,anonymous,EN,9.78,9.78,10.35,1,0,0,19.656,0,7.995,7.995,26.327,1,0,0,14.251,0,1,9.959,9.959,12.972,1,7,4,1,37,9,5818468,low,0,Bimboola seems much more equal than America.,0
6/27/22 12:30,6/27/22 12:33,0,66.169.129.230,100,190,1,6/27/22 12:33,R_UJuW66A1MOC0mv7,,,,,32.6537,-97.3742,anonymous,EN,0,0,13.501,0,0,0,41.454,0,9.787,9.823,60.744,2,0,0,15.439,0,1,7.754,7.754,9.062,1,3,1,1,59,7,1644056,high,1,Very income inequitable.  It seems like the top have much more in resources that most of the citizens.   ,0
6/27/22 12:30,6/27/22 12:33,0,174.104.137.24,100,210,1,6/27/22 12:33,R_OrF1E6xirGC2IsV,,,,,41.1701,-81.4424,anonymous,EN,0,0,6.744,0,6.632,6.632,67.088,1,1.319,63.957,78.438,8,0,0,11.922,0,7,3.455,3.455,6.79,1,4,7,1,30,6,9667262,high,1,0-85 bimboola echanomic the modrately ,1
6/27/22 12:31,6/27/22 12:34,0,24.118.249.78,100,164,1,6/27/22 12:34,R_2YLejmB6T04b9KK,,,,,44.8101,-93.1519,anonymous,EN,1.909,8.076,12.743,3,2.083,2.083,27.958,1,4.613,38.641,54.568,4,3.038,7.698,23.016,2,2,17.46,17.46,19.261,1,3,5,1,59,2,8072467,low,0,Probably everyone in Bimboola is equally poor. Probably not many rich people. Everyone is equally poor.,0.5
