StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,check1,check2,check3,check4,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,gender,age,hispanic,ethinicity,social class,income,occupation,ideology,affiliation,Q275,Q276,Q277,Q278,Q279,Q280,mTurkCode,idid,ResponseID,dscore,Default
11/17/22 12:25,11/17/22 12:27,0,100,160,1,11/17/22 12:27,R_1gI2zhIKBycg6n7,anonymous,EN,0,0,12.751,0,1,2,1,"1,2",,,,,,,,"21X799,13C59,13X116,22X148,22X512,18X184,14C156,15X150,20C111,21C113,19C141,20C162,14X165,19C110,15X172,16X133,16C103,18X134,17C121,17X130,END","5C31,8X152,9X138,2X245,11X186,4C168,5C133,12X207,6X251,7C172,11X188,10X184,8X199,4C205,1C210,10C209,6C8,2C151,3C60,7X145,END","5C242,19X196,10C44,22C161,11X39,20C231,1C190,21C149,12X187,15X149,4C157,13X182,3X179,16X198,6C139,17X215,7C26,18X225,9X31,14C167,END","12X260,13X242,5C195,14X12,9X230,21C200,5X306,17X8,1C269,15X215,8X244,21C11,1C32,15C8,6C35,19C6,8C214,22X258,7C37,18C3,4X34,17X260,10C140,16C12,9X223,16C26,3X32,13C253,3C187,14X266,6X221,18C161,7X206,20X206,2C208,20X241,10C213,22C214,11C192,19X238,END","21X543,20C241,19C220,14C21,16C16,17X41,13C25,18X218,17C13,15X209,19C25,14X313,21C12,21C235,16X310,14C8,17C52,18X77,22X44,15C3,17C46,15C49,16C31,20X277,20X48,13X69,18X273,14X71,13X344,20C1,16X47,13C18,22C186,15C10,21C1950,22C247,18C2,19C4,19X235,22X205,END","1X744,13C23,10X211,16C224,6C241,19X227,7X229,17C210,12C1,20X258,3X238,15X194,9C169,14C228,2X24,21X41,8X252,22C226,4C264,18C18,END","12X250,18X217,2X253,19X91,4X238,20C114,10C27,20C74,8C34,18C41,8C54,17C60,11C52,19X69,6C20,13C38,7X136,17X280,11X82,14X239,6C67,22X110,3C29,16C37,5C41,22X114,3X124,13C205,4C58,15C8,9X23,21C21,10X42,16X280,2X244,21X39,1C158,15X217,7X43,14X265,END",,,,,,,,,,,,,,,1,36,0,1,1,8,healthcare,5,2,1,no,1,no,1,no,74504018,37,R_1gI2zhIKBycg6n7,NA,0
11/17/22 12:25,11/17/22 12:28,0,100,156,1,11/17/22 12:28,R_1FDPjli4LM1bcOk,anonymous,EN,0,0,11.411,0,1,2,1,"1,2",,,,,,,,,,,,,,,"18C476,20C3,17C8,15X115,18C41,22X102,21X148,14C4,19C19,16C19,15X120,17X86,14X109,16X94,13X56,13X130,22C61,20X115,21C132,19C95,END","11X953,11C171,5C19,9C99,12X186,8X151,10X155,5X201,4X137,1X139,2X159,1X149,7C65,7X182,3C19,9C52,12X176,2C25,4X162,6X198,END","4C346,20C164,7X206,22X193,1C27,16X119,11C84,21X155,8X191,14C17,12C80,15C24,2X131,17X161,10C58,18X144,3C28,19C66,5X178,13X130,END","7C415,18C23,12X279,14C45,5X284,20C112,4C56,16X154,11C73,18X151,5C72,22C25,1X136,22C56,2C32,13X158,8C55,15C43,12C28,21X257,8X134,16C37,10C84,17C6,6X133,15X108,3X126,13X149,1X167,17X137,9C86,19X136,9X118,14X119,7C112,21X184,3C18,20C84,2C6,19C97,END","14X478,17C196,14X180,21C21,22X185,21X194,15C150,20C17,22X164,21X196,20X196,18X246,13C115,15X163,18C54,22X197,17C117,16X169,17X127,14X115,16X117,19C4,16C36,16C100,20X149,21X116,19X118,17C52,18C21,15C36,13C99,19C35,22X69,13C68,13C113,18X128,20X149,14C60,19C30,15C20,END","4X766,16C139,1C15,19X116,10C133,22C0,8C81,17X149,2C18,18X133,9X1763,14X235,3C34,13C155,5C63,20X197,12C83,21C80,7C54,15X166,END","6X719,21X248,3X165,16C86,10X179,22C68,6X216,19X180,1X182,17C92,5C41,16C63,2C4,14X150,11X409,20C49,3X200,18X219,1X139,13C64,4C85,20X213,8C74,15X165,10X155,21C39,7C50,22C35,11C56,14X146,9X165,18C55,8C66,17X165,7X104,13X809,12C99,19X1399,4X1910,15X939,END",,,,,,,,2,30,0,1,2,5,supervisor,6,2,1,,2,,2,,47497447,38,R_1FDPjli4LM1bcOk,NA,0
11/17/22 12:21,11/17/22 12:28,0,100,395,1,11/17/22 12:28,R_xi4LlZV9HZ0RPMt,anonymous,EN,0,0,186.258,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"20C1722,14X30,19C207,22X231,17X31,21X271,17X74,13C238,15C23,14C8,13C15,19X325,16X49,22X46,20C228,15X93,16X251,18X235,21X207,18C23,END","4X528,12C32,9X242,8C177,11X238,1C323,6C21,2C45,12X40,3C21,5C1,3C2,10X71,7C23,4X252,6X74,9C8,7X172,1C209,10X55,END","1C297,13X183,7X52,16X212,4X219,20X518,11X266,15C39,3C13,22C177,2C25,17X68,12C36,21X214,10C47,19X538,6X2492,18X231,8X25,14X307,END","7X1195,19X189,11X34,15C209,10C236,16C27,10X132,14X370,8C0,18X357,4C232,22C13,9X144,16X526,8C214,20X323,5C10,18X706,9C169,22X274,6C288,15X37,2X5079,17X226,12X287,20C178,5C4,13X2141,1X365,14X178,2C129,13X11,1C110,21X294,4C129,17X134,3C529,19C159,11X110,21X679,END","13C492,14X890,22C218,15C171,14C71,15X519,18X823,20C222,16X821,21X90,17X217,18X236,18C11,22C30,16C296,16X572,15C5,17C1,20C44,15C221,19X223,22X608,17C15,20X87,13C25,16X192,13C310,14X1502,18C43,20X245,14X1048,21C22,21X202,21C45,22X398,17X206,19X228,19X646,13X541,19X299,END","7X57,22X182,5C182,16C184,11C95,13C305,4X622,21X269,3C182,15X397,9X169,19C13,8C37,14C97,6X91,17C147,10X418,20X318,2X405,18X342,END","1C33,15C318,10X316,20C79,7C2,16X992,2C33,17C84,12X29,16X562,10X397,21C414,3X262,21C52,4C176,17C54,5C44,19X142,6X831,18C44,9X70,15X784,12X754,14X408,1C208,13C316,6C283,19C325,11X437,14C100,11X481,22X360,5X869,13C52,8C135,22C563,7X81,18C143,2C75,20X181,END",1,35,0,1,4,6,manager,7,2,1,,2,,2,,31711460,39,R_xi4LlZV9HZ0RPMt,NA,0
11/17/22 12:22,11/17/22 12:28,0,100,378,1,11/17/22 12:28,R_2VNJr47DVHke6d7,anonymous,EN,0,0,10.907,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"17C11764,14C814,20C661,16C647,18C807,19C601,21C568,20C541,14C523,13C862,19X1057,17C1399,21C762,15X1008,13C720,15C700,16C689,18C722,22C731,22C548,END","6C2471,1C791,11C618,1C725,9C878,9C801,12C808,2C849,4C907,7X1052,5C568,3X1596,2C812,8C1039,8C533,12C802,6C928,10C861,11C688,5C976,END","12C2081,14C965,5C1943,16C768,2C863,15C850,6C1340,17C807,8C1179,20C852,9X1169,18C908,1C1056,13C617,7C1248,19C779,4C739,21C610,10C808,22C653,END","4C2292,19C902,12C816,15C757,1X964,18C416,3C941,22C473,6X1453,20C578,10C816,17C509,8C700,13C524,2C1015,20C475,11C822,16C622,8C931,19C724,11C770,16C566,1C778,14C557,2C1888,15C674,6C2847,22C751,12C777,13C688,3X1566,17C653,5C1063,14C725,9C1154,18C723,10C1268,21C689,7C968,21C1359,END","14C1388,16C625,19C676,16C666,20C762,19C769,13C1228,19C722,13X934,22C800,16C706,20C1001,19C532,15X974,15C481,18C751,21X977,13C955,21C671,17C730,22C1044,21C583,18X2154,20C788,21C639,15C958,14C906,14C613,15C734,17C634,22C682,18C1064,17C926,22C577,13C1150,14C810,17C539,18C643,16C731,20C963,END","6C1395,16C447,3C566,17C554,10C674,14C990,5X1711,13C801,8C673,22C480,9C684,19C519,1C727,21C738,12C844,20C501,11C718,18C635,4C973,15C758,END","11C1695,18C585,4C960,13C1283,5C1147,15C3270,9X1770,14C1215,2X2145,16C975,1C1816,22C979,12X2730,19C847,8C2466,14C634,6C1065,19C639,1X1812,13C946,3C1077,22C621,12C756,20C457,6C733,21C2837,7C1405,15C741,10C910,17C865,7C969,18C783,9C778,17X891,8C1001,20C834,3X2598,21C989,2C4381,16C868,END",2,34,0,1,2,5,Insurance sales,1,2,1,,2,,2,,27273923,40,R_2VNJr47DVHke6d7,0.042831062,1
11/17/22 12:20,11/17/22 12:28,0,100,468,1,11/17/22 12:28,R_1cS35YShfzTZjbv,anonymous,EN,0,0,17.259,0,1,2,1,"1,2",,,,,,,,"22C16585,17C854,13C688,18C695,18C619,15C614,16C653,20C585,21C556,17C539,14C945,19C559,14C583,15C610,22C841,16C517,13C586,21C673,19C472,20X700,END","6C1355,3C1093,7C652,5C1019,2C558,4C649,9C576,11C579,11C501,9C567,1C516,8C565,1C558,12C695,6C594,10C512,7X1045,3X1193,2C607,8X743,END","4C1258,18C646,12C658,14C533,2C906,20C627,9C718,16C560,8X1757,17C684,7X2113,19C1156,5C935,13C572,1C599,22C606,3X1307,15X806,10C763,21C625,END","5C1843,13C648,10C812,16C556,9C627,22C433,11C656,22C444,8C717,13C468,4C759,17C569,12C711,14C715,6X1481,20C565,11C600,18X671,2C838,16C592,12C720,14C534,1C835,19C487,7X1340,19C1779,1C626,15X624,6C769,21X903,4C826,17C600,5C1324,21C622,7X837,20C679,3X1400,15C692,9C1802,18C845,END","17C919,18C496,14C507,16C494,22C512,17C498,18C555,21C504,20C522,13C419,15C492,17C552,20C603,14C449,19C546,16C486,18C567,20X890,20C587,13C484,22C501,21C548,13C487,19C589,16C488,16X729,22C512,19C511,13C490,17C624,15C520,19C515,15C507,14C695,14C524,21C503,15C522,21C584,22C691,18C557,END","1C1282,14C5638,11C799,22C587,10C543,15X710,2C655,19C595,12C629,18X608,3C544,20C1,4C1134,17C658,5C512,21C541,9C622,13C545,8C789,16C621,END","1C1519,17C486,9C567,13C512,5C80,19C724,8C872,16C543,7C613,15C632,10C756,14C490,10C623,20C583,4C484,20C611,3X1305,16C845,11C615,14C569,3C1071,15C506,5X769,22C677,12C797,21C594,6C550,18C672,8C681,17C884,1X908,19C1229,9C764,21C484,2C516,22C600,4C573,18C628,12C580,13C675,END",,,,,,,,,,,,,,,2,38,0,1,1,5,Property Manager,1,2,1,stretch my fingers,2,N/A,2,N/A,75816024,41,R_1cS35YShfzTZjbv,0.201013644,1
11/17/22 12:22,11/17/22 12:28,0,100,402,1,11/17/22 12:28,R_3nTULtuXZwcwfzm,anonymous,EN,0,0,12.762,0,1,2,1,"1,2",,,,,,,,"17C1792,20C1921,13X1596,18C924,18C761,20C1434,17C968,21C795,22C723,19C1027,22C756,13C676,14C687,16C827,15C1212,15C590,14C909,19C846,21C1112,16C845,END","9C1584,11C1008,7C1473,3X1603,8C1274,4C1395,1C1120,8C1164,10C1472,12C1057,9C1083,1C788,2C1140,5C899,6C859,5C998,11C918,2C962,3C1251,12C1028,END","9C2304,15C757,8C1983,19C1139,3C1031,20C1127,2C1014,16C1022,5C956,13C1261,1C1384,18C1034,6C1263,17C883,12C1091,21C1121,10C1160,14C985,7C938,22C880,END","6C736,17C986,12C1233,20C844,9C1248,14C919,11C1313,18C891,11C1072,22C878,12X1444,16C1077,5C974,13C959,8C1360,21C864,3C1444,14C834,7C956,19C886,5C937,22C782,1C973,17C849,2C1116,20C781,9C938,19C866,4C1369,18C739,10C935,16C759,10C911,21C790,4C972,13C1130,6C1230,15C902,3X2012,15C1429,END","14C608,18C835,14C667,16C696,19C712,13C894,18C822,21C686,15C749,21C785,13C936,17C783,21C840,15C828,17C1008,20C864,16C821,17C929,22C950,19C680,22C651,13C796,15C731,14C778,16C812,20C783,20C629,18C670,19C689,16C607,18C721,19C641,20C701,15C788,13C770,21C904,17C867,14C725,22C937,22C635,END","11C1232,16C898,7C1221,20C773,5C917,21C958,9C1184,15C789,8C1139,13C973,6C786,19C924,12C900,17C848,2C831,14C805,4C801,18X1253,3C1474,22C926,END","6C847,14C629,11C840,16C846,7C1328,19C708,10C833,17C870,6C964,22C835,9C1036,16C786,2C1208,20C769,4C1194,18C1164,1C1034,20C791,2C1003,17C641,12C961,13C793,8C1355,15C962,8C986,15C800,5C1086,13C741,5C786,22C794,3X1435,18C858,4X2090,14C1603,10C987,19C733,12C758,21C935,11C1075,21C680,END",,,,,,,,,,,,,,,1,56,0,1,2,5,Distribution Supervisor,5,1,1,,2,,2,,3672957,42,R_3nTULtuXZwcwfzm,0.419925193,1
11/17/22 12:25,11/17/22 12:29,0,100,224,1,11/17/22 12:29,R_zSiMCAlaIuv2BEt,anonymous,EN,0,0,13.134,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"17C1494,22X93,21X118,20X133,17C162,14C160,18X173,14C116,18X133,21X137,13C87,19X157,15C117,15C156,22X124,16X126,13C102,16C130,19X166,20X118,END","4X603,11C115,1X109,8C121,11C28,5X555,12C120,2X111,1X91,2X217,9C89,3X124,8C113,6X121,10C126,4X150,6X105,7C124,9C132,12C144,END","4X458,21X95,12X145,17C143,3X147,22X259,9C143,18X478,1C110,19X241,6X165,20X166,2X122,13C170,10C183,16C165,11C115,14X185,7X215,15C155,END","2X641,17X147,9C116,14C29,7C172,22X170,6X114,20X147,11C149,19X159,10C147,21X1370,4X191,16C122,7C138,13X181,4C131,22C149,5X390,15C166,12X164,13C166,6C121,15C196,11C173,21X487,3X563,20X364,10C139,17C5,3X434,19X407,1X2211,18X132,1X145,14C166,8C178,18X387,9X182,16C194,END","16X464,20C149,20C195,19C132,18C213,13X227,16X579,21C149,20C148,13X389,17X132,18C133,21C162,22C21,19C196,13X166,14X837,17C4,17X179,22C197,14X1850,21C301,18X180,16X660,17X886,15X258,22C254,19C474,20C348,16X148,14X1834,15X2211,22C341,18C90,21C4,14X2936,13X1739,19C107,15X203,15X374,END","7C1616,14C124,12C188,22X470,8X217,13C501,10C212,17X2135,6X355,20C109,4X97,15C50,3C135,19X176,11C153,21X14,5C21,18C30,1X206,16C229,END","12C470,19C141,3X228,13X3157,11X213,17X167,1X403,18X372,10X403,15C149,7X420,13X217,2X1055,14C420,9X731,20X155,6X184,22X192,8C182,15C149,9C19,20C21,5C4,21C117,5X132,14X1688,11C161,21C406,3X934,22C131,12C506,18C94,6X117,19X131,8C148,16C86,4X387,16C167,4X387,17C164,END",2,35,0,1,4,7,manager,7,2,1,,2,,2,,16860556,43,R_zSiMCAlaIuv2BEt,NA,0
11/17/22 12:26,11/17/22 12:29,0,100,168,1,11/17/22 12:29,R_YVpJR54BgYfCo9P,anonymous,EN,0,0,15.029,0,1,2,1,"1,2",,,,,,,,,,,,,,,"20C464,13X257,22C34,19C48,14X79,16X225,17C88,15C81,13X72,15C73,18C56,18C88,16X104,19C74,20C103,22C95,14X96,17C105,21C97,21C83,END","5X336,4X105,12C79,10X112,10C304,2C48,1C72,3C105,7C96,9C64,1C128,4X120,11C64,8C144,6C119,12X409,8X560,3X464,11X120,6C87,END","12C200,21C72,4X96,16X136,5X89,14X120,6X96,13X90,10X832,15X280,9C88,22C72,3X151,20C94,1X136,19C103,11C113,18X153,8C105,17C31,END","5X343,15X111,10C48,18C112,9C103,21C96,1X327,20X145,2C56,13X113,10C72,17X144,6X144,19C80,11C120,14X176,2X144,14X392,11C95,22C159,8C185,16C193,5X359,13C73,6C144,17C159,12C159,22C136,3X152,15X143,4X165,21C127,8C127,19C159,7C119,20C128,12X111,16C55,1C105,18C127,END","18X328,18X160,19X127,19X127,16C119,13C143,18X232,20X216,18C7,16X137,15C135,16X144,13C192,22C144,20C103,13C191,22X359,21X199,21X167,13C111,15X119,17C119,17X176,22C120,22X118,21X126,14C111,19X39,17X111,20C135,15C95,14C118,21C6,16C71,17X151,15C120,20C15,19X151,14C6,14X103,END","5X296,17C7,11X114,19C102,9C167,21C102,3C159,14X151,10C167,20C191,4X143,16C158,12C136,22C46,2X664,18X326,7C15,15C104,1X750,13C310,END","3X305,18X160,8X166,18C167,8X184,19X167,4C134,17C8,5C207,15X79,7X142,17C126,2X135,13C119,12C151,14C46,6C32,16C79,1C201,21C174,1C119,15X158,10X126,22C126,11X158,21C86,5X569,22X167,4C127,19X174,6X158,13C160,9C174,20X3167,9X119,20C94,10C126,14X158,7C134,16C134,END",,,,,,,,1,35,0,1,2,7,healthcare,6,2,1,,2,,2,,7834767,44,R_YVpJR54BgYfCo9P,NA,0
11/17/22 12:23,11/17/22 12:29,0,100,383,1,11/17/22 12:29,R_2P85wko6JBZMsYh,anonymous,EN,0,0,13.042,0,1,2,1,"1,2","16X4762,18C1046,16C799,19C801,20C639,13C776,18C723,17C650,17C532,20C682,14C716,21C672,14C645,21C701,15C801,22C734,19C840,22C673,13C663,15C1016,END","2C1659,8C781,1C694,5C1052,10C898,4C1088,12C805,8C1295,9C708,10C788,3X1524,5C1274,4C965,6C854,7C1363,11C851,12C730,7C873,6C1032,1C761,END","7C5274,15C870,3C1853,20C960,1C1491,13C887,2C726,19C724,11C691,17C742,5C1335,14C716,10C908,21C761,4C1586,16C648,9C882,18C862,8C1298,22C569,END","1C1252,16C666,8C878,17C773,12C1032,21C744,10C1313,20C607,1C902,22C662,5C1104,22C788,6C919,14C571,11C974,13C670,2C1282,15C687,4C1016,14C702,8C960,19C746,7C2007,16C705,11C2094,21C584,4C1519,20C829,5C1209,17C838,3X1791,19C1169,6C1422,13C650,9C880,18C739,7C1271,15C909,10C1217,18C761,END","13C848,14C669,18C802,21C929,21C529,19C591,20C766,14C845,18C647,13C671,17X1034,20C908,15C1128,19C744,16C1042,22C733,22C719,21C917,15C878,17C683,13C564,15C767,20C1035,22X1332,21C716,19C672,18C800,22C665,14C683,19C901,17C729,16C574,16C509,14C649,15C815,17C788,16C651,18C974,20C1345,13C787,END","1C1216,17C735,3C2026,14C850,8C838,16C632,10C839,13C601,2C895,15C751,7X2046,19C1089,4C1575,22C821,6C939,18C826,12C1599,20C906,9C1240,21C850,END","4C1464,20C652,10C1322,14C510,4C1176,20C534,1C1333,21C791,8C1129,13C597,5C1475,19C566,3C2238,14C752,3C1497,15X1389,10C2173,16C551,5C1755,22C630,7C1954,22C1002,12C2189,16C524,9C1215,13C597,2C1023,18C451,9X1749,17C589,6C1321,15C807,2C1303,21C638,12C1253,18X971,11X1983,19C1008,7C1408,17C516,END",,,,,,,,,,,,,,,,,,,,,,1,45,0,2,3,7,maintenance technician,3,2,1,n/a,2,n/a,2,n/a,78619240,45,R_2P85wko6JBZMsYh,0.060530807,1
11/17/22 12:24,11/17/22 12:29,0,100,291,1,11/17/22 12:29,R_2PAwN4AdOermoiT,anonymous,EN,0,0,151.032,0,1,2,1,"1,2","18X371,15X39,21C12,20C21,22C28,16X22,13X23,20C17,21C11,17X605,14X32,13X34,16X17,15C20,22C35,14X47,19C56,17X32,19C23,18C29,END","4C459,9C28,3X24,11X52,8C34,7C35,8X41,9C35,11C47,10C52,3X42,6X31,12C43,2X80,1X49,4X44,2X62,10C67,1X85,5C113,END","5X191,22X67,12C51,17X65,6X54,21C63,8X73,13X94,9C43,14X68,1C67,15X42,7C50,18C65,10C62,19C59,4X69,20C52,2X1582,16X26,END","6C246,16X132,11C61,19C44,10C54,17X75,12C60,19C61,1X70,20C74,8C77,18C99,12C89,15X110,5X121,14X153,4X85,16X93,3X60,13X136,8C67,14X44,3X207,15C17,5C53,13C29,7C100,22X84,10X64,21X57,1X52,17X29,9C38,22C89,2X76,20C11,6X85,18C67,11X29,21C77,END","16C191,15C51,21X59,14C75,19X53,21X53,18C76,22X118,13C531,17C126,20C92,18X141,17C59,18C484,14C143,22X84,17C672,19X79,17C51,21C112,19X78,18C113,16C103,13X235,15C101,19X107,22X172,16C252,13C20,22X546,20X687,20X428,14C68,13C75,20X212,16C100,21X95,14C115,15C364,15C126,END","10X192,13C61,12C30,17C49,9X2882,22X66,2X72,15C2,4X53,19X45,6X44,20X45,8C46,16C35,5X52,14C31,1X43,21X366,11C37,18X85,END","11X304,21X61,2X71,17C74,12C93,14C102,5X119,13C182,10C388,15C92,7X532,16C78,4C100,16C36,1C38,15C115,10C98,17C110,11C94,19X100,12C75,20X276,4X102,19X93,8C71,18X74,9C85,22X73,6X72,22X85,1X83,20X123,8X85,13C96,3X113,18X101,5X102,21X84,2X91,14C109,END",,,,,,,,,,,,,,,,,,,,,,2,46,0,1,4,6,manager,7,2,1,,2,,2,,76950310,46,R_2PAwN4AdOermoiT,NA,0
11/17/22 12:27,11/17/22 12:29,0,100,143,1,11/17/22 12:29,R_XYVrOTSQKUuMklX,anonymous,EN,0,0,11.383,0,1,2,1,"1,2","16C192,22C13,16C60,21X100,13C77,21C188,17C115,18X60,15C117,17C84,20C68,14X156,18X157,13X108,20C110,19X211,22X253,15C172,14X134,19C148,END","5C670,10C78,9C35,4C69,1C84,4X117,1C93,3C28,2X236,12C84,6X60,11X245,8C20,7C13,2C172,12C92,8X275,9C6,3X132,11X92,END","9X200,18C53,4C108,14C13,11X221,22X253,2C140,16X157,5C28,19X190,7X224,15X153,12X180,21X293,3C45,20X174,8X428,17X143,1C83,13X78,END","1C151,14C84,4X228,19C13,9C12,20C45,8C12,13X126,3C85,16X102,9C4,15X21,7X181,17C109,5C77,22X221,3C37,22X229,1X125,18X142,11C35,21C29,6X204,20C101,7C28,13X117,12X229,19C5,5X38,15C28,2C21,14X141,4C69,17C92,10C60,21X220,12X155,18X204,11C12,16C115,END","21C167,13X141,15X254,15C21,19X28,21C76,20C94,18C76,17C157,16X61,22X77,22C5,19C77,16X157,17C5,22C69,20C115,16X189,13X221,20C68,18C52,15X125,14X180,14X219,18C47,18C116,22X132,13X229,17X205,16X212,19C20,15X228,14X269,20C141,14C35,19X60,21C101,21C13,17C70,13C142,END","7X256,20C20,4C14,17C44,6C78,14X75,9C212,16X196,11C3,22C102,1X29,13X189,8X172,21X132,3C76,15X117,2C75,19C94,12C77,18C43,END","5C216,16X188,4X123,22C117,8C132,20X173,10X195,13X77,7C62,19C38,7X51,16C3,6X133,21C133,4X86,15X237,9X213,21X172,11X77,18C62,1C108,17C44,6C86,15X163,11X141,20C61,12X221,18X125,9C57,14C63,5X156,17X214,3X148,13X229,10C29,22X348,2C84,14X118,1C62,19C76,END",,,,,,,,,,,,,,,,,,,,,,1,35,0,1,1,7,HEALTHCARE,6,2,1,,2,,2,,50696574,47,R_XYVrOTSQKUuMklX,NA,0
11/17/22 12:25,11/17/22 12:29,0,100,275,1,11/17/22 12:29,R_2ePBHEvNkCd1GCy,anonymous,EN,0,0,12.092,0,1,2,1,"1,2",,,,,,,,,,,,,,,"21C772,22C542,14C489,13C475,17C434,19C563,15C651,18X759,17C521,21C464,16C704,19C593,14C521,15X821,20X571,22C603,18X796,13C488,20C712,16C519,END","6C1014,4X1382,8C694,1C527,3X966,5C743,7C816,7C503,10C840,11C1210,3X926,12X885,8C736,2C627,12C505,11C598,1X560,4X887,9C473,5X955,END","11C1194,19C461,9C1093,17C513,4C666,13C523,6C589,14C674,12C828,18X736,5C697,16C632,3X942,15C415,1C549,20C557,8C723,22C391,7C635,21C383,END","5C841,21C534,3C850,18C413,5C658,20C476,10C591,20C548,9C549,14C468,8C563,16C423,8C602,13C460,12C595,19C570,6C542,22C494,4C571,17C572,9C702,14C614,4X648,22C525,6X723,17C612,1C574,21X723,11C681,15X794,1C487,19C540,2X769,15C616,7C764,13C464,10C600,16C528,11C613,18C407,END","15C601,17X676,13C503,22C494,18X544,17C513,19X779,18C485,14C446,16C537,22C536,14C573,20C562,21C530,16C468,20X975,13C512,19X643,21C466,17C458,22C492,19C466,20C483,15C470,16C405,18C504,17C509,21C611,16C613,13X1111,22X814,14C584,21C687,14C539,15X941,15C475,18C543,19C521,13C494,20X646,END","7C1284,15C712,2X1161,17C625,9X970,22C506,1C822,16X1060,4C895,14C498,6X761,20X745,8C955,18C609,11C576,19C643,3X1252,13C727,12X987,21X964,END","7C896,20C688,4C698,17C500,5X934,14C613,12C530,13X866,2C794,18X787,1C654,15X628,6X2012,17X883,3C3010,19C816,11C825,15C538,7C875,18C653,11C801,19X742,4C655,16X867,2C690,21C646,10C564,21C509,6C707,22X688,9C747,16C538,8C1351,13X908,12X925,20C678,5C969,22C950,10C666,14C561,END",,,,,,,,2,40,0,1,3,6,proofreader,6,1,1,,2,,2,,71231214,48,R_2ePBHEvNkCd1GCy,0.72077423,1
11/17/22 12:23,11/17/22 12:29,0,100,386,1,11/17/22 12:29,R_2easBnTdmOF9F37,anonymous,EN,0,0,137.297,0,1,2,1,"1,2","19C1629,14C169,16C151,21X1152,17X341,22X178,20X397,21C207,18C11,19X204,15C161,17C196,13C194,18X38,22C3,15X37,16C4,20C4,14C200,13X194,END","6C509,6C196,2C172,7C189,8C197,12C195,5C201,11X223,9X517,7C36,1C280,4C49,1X37,3C37,8X371,5C53,4C88,12X145,10X1095,10X147,END","4X1797,14C93,7C85,17C101,8X215,20C113,5C132,15X2562,2C297,18C192,10X260,21C150,12C261,13X210,9C211,16C213,6X214,22C169,1X254,19X181,END","3X1989,18C112,5X113,13C85,7C119,20X117,7X164,22X559,6X239,14C252,9X211,17X675,9X232,15X193,8X728,18X244,11X197,16C184,4X210,21C200,10C234,13C296,4C238,19C344,8X954,20C269,1X374,15C232,12C314,19C325,2X197,14X267,6X143,17X307,1C225,16C264,5C326,22C233,11X273,21C177,END","20X2234,19X206,19X922,15X458,18C333,13C437,18X419,14X276,21X484,13X613,14X1332,16C531,14X500,18X372,21X510,19C448,22X706,17C325,16X1006,17X378,18X593,17X405,14X805,22C533,22C469,21C401,13X628,16C437,22X451,17C228,15C246,16X260,15X180,20C118,19C178,20C214,20C127,15X1188,13C201,21C79,END","8C2610,14C112,2X932,19X85,4C53,22C37,3X421,15C22,7C56,21X102,6X46,17C3,11C84,16C92,5X447,20X35,12C51,18X160,10C22,13C141,END","9C1727,18X7490,3X2581,15X483,10C35,14X52,6C46,15C77,7X171,13C59,4X1735,20C64,2C151,21C98,8X276,13C101,11C102,16C69,4X201,16X206,12C37,19X308,1C150,20C94,3C101,19C100,11X244,18X305,8X310,22C329,5C226,17C19,10X276,17X755,2C37,21X291,5X292,14C37,9C165,22C106,END",,,,,,,,,,,,,,,,,,,,,,1,35,0,1,2,8,healthcare,6,2,1,,2,,2,,27004769,49,R_2easBnTdmOF9F37,NA,0
